EID,WSIN,WSEND,BSIN,BSEND,INCOUNT,ENDCOUNT
295234,1,,,,1,
295242,,,1,,1,
295263,,,1,,1,
295271,1,,2,,3,
295279,,,1,,1,
295300,4,,4,,8,
295346,2,,,,2,
295377,,,1,1,1,1
295388,,,2,2,2,2
295422,1,,,,1,
295447,1,,2,,3,
295449,,,1,1,1,1
295450,1,,,,1,
295465,1,,1,,2,
295518,1,1,,,1,1
295532,,,2,,2,
295590,,,1,,1,
295623,,,1,1,1,1
295637,4,1,,,4,1
295664,,,1,,1,
295678,1,,,,1,
295690,,,2,,2,
295703,,,1,,1,
295733,,,1,,1,
295751,1,,,,1,
295792,,,1,,1,
295801,,,1,,1,
295822,,,1,,1,
295852,7,2,,,7,2
295889,,,1,1,1,1
295925,1,,,,1,
295947,8,2,2,,10,2
295962,,,1,,1,
295972,,,1,,1,
296003,1,,,,1,
296027,1,,,,1,
296069,1,,,,1,
296094,,,1,,1,
296099,2,1,,,2,1
296152,,,1,,1,
296154,1,,4,,5,
296202,,,2,,2,
296203,,,1,,1,
296242,,,1,,1,
296247,,,1,,1,
296320,1,,1,,2,
296346,,,1,1,1,1
296431,1,,,,1,
296432,,,1,,1,
296446,2,1,,,2,1
296460,,,1,1,1,1
296485,,,2,,2,
296503,,,1,,1,
296512,1,,1,,2,
296514,,,1,,1,
296531,,,2,1,2,1
296533,,,1,1,1,1
296539,,,1,,1,
296543,,,1,,1,
296546,2,,,,2,
296559,,,1,,1,
296576,,,2,,2,
296600,1,,1,,2,
296619,1,,,,1,
296644,1,,,,1,
296694,,,1,,1,
296695,,,2,,2,
296722,,,1,,1,
296749,2,,,,2,
296794,,,2,,2,
296833,,,1,,1,
296834,1,1,,,1,1
296862,3,2,1,,4,2
296871,,,1,,1,
296923,,,3,2,3,2
296944,13,,,,13,
296945,,,1,1,1,1
296958,4,,1,,5,
296968,1,1,2,,3,1
296988,,,1,,1,
296995,1,,,,1,
297030,,,2,,2,
297038,31,5,2,2,33,7
297057,1,,,,1,
297080,,,2,1,2,1
297081,,,1,,1,
297085,1,1,1,,2,1
297126,1,,,,1,
297189,,,2,,2,
297213,,,1,,1,
297287,1,,2,,3,
297295,1,1,1,,2,1
297303,2,,4,1,6,1
297310,1,,3,,4,
297321,2,,,,2,
297325,1,,,,1,
297362,,,1,1,1,1
297379,1,,,,1,
297384,1,,2,,3,
297472,2,1,,,2,1
297491,4,,1,,5,
297502,1,,,,1,
297513,14,1,,,14,1
297583,,,1,,1,
297607,,,2,,2,
297666,,,1,,1,
297673,,,1,,1,
297713,,,1,1,1,1
297787,,,1,,1,
297807,1,,4,,5,
297808,,,4,,4,
297810,2,,1,,3,
297842,1,1,,,1,1
297859,1,,,,1,
297871,,,1,1,1,1
297880,,,1,,1,
297881,,,3,,3,
297924,10,4,6,2,16,6
297958,4,1,13,,17,1
298038,,,2,,2,
298082,,,1,,1,
298105,,,4,,4,
298148,1,,,,1,
298150,1,,,,1,
298179,2,2,,,2,2
298201,,,1,,1,
298247,1,,,,1,
298250,3,1,15,3,18,4
298258,,,1,,1,
298274,,,1,,1,
298293,1,,1,,2,
298333,,,1,,1,
298428,1,,,,1,
298495,,,1,,1,
298505,,,1,,1,
298508,1,,,,1,
298541,,,2,1,2,1
298543,,,1,,1,
298581,,,2,,2,
298585,1,,,,1,
298613,1,1,,,1,1
298622,1,,,,1,
298640,1,,,,1,
298674,,,2,,2,
298680,,,1,,1,
298726,1,1,,,1,1
298731,,,1,,1,
298805,,,1,,1,
298838,2,,,,2,
298882,1,,,,1,
298917,3,,,,3,
298926,14,1,3,1,17,2
298931,,,1,,1,
298961,1,,,,1,
298970,2,1,,,2,1
298991,,,6,,6,
298999,2,,,,2,
299006,,,1,,1,
299040,1,1,,,1,1
299049,1,,3,,4,
299053,,,1,,1,
299060,,,1,,1,
299128,,,1,,1,
299154,,,1,,1,
299163,,,4,,4,
299182,1,,,,1,
299186,,,2,1,2,1
299245,,,1,,1,
299297,1,,,,1,
299360,20,3,11,,31,3
299388,,,4,,4,
299392,5,1,4,1,9,2
299440,,,2,,2,
299472,4,,,,4,
299578,,,1,,1,
299590,,,1,,1,
299619,1,,,,1,
299642,,,2,,2,
299654,3,,,,3,
299657,1,,,,1,
299671,,,1,1,1,1
299678,1,1,2,,3,1
299684,,,1,,1,
299686,3,,6,,9,
299695,4,,,,4,
299729,4,2,,,4,2
299747,3,,2,,5,
299750,1,,,,1,
299751,,,2,,2,
299756,1,1,,,1,1
299818,1,,,,1,
299854,7,5,5,4,12,9
299868,,,1,,1,
299910,1,,,,1,
299926,1,,3,,4,
299927,,,3,,3,
299939,1,,,,1,
299955,,,1,,1,
300007,,,2,,2,
300034,6,3,,,6,3
300133,,,2,,2,
300175,,,1,,1,
300252,1,,,,1,
300254,,,1,,1,
300319,,,1,1,1,1
300342,1,1,,,1,1
300372,2,,1,,3,
300420,1,,,,1,
300445,1,,2,,3,
300448,1,,4,1,5,1
300565,3,,,,3,
300608,,,1,,1,
300626,,,1,,1,
300630,,,1,,1,
300631,1,,,,1,
300652,1,,,,1,
300653,1,,1,,2,
300731,,,1,,1,
300750,,,1,1,1,1
300765,1,,,,1,
300790,,,5,1,5,1
300802,,,1,,1,
300803,,,1,,1,
300835,1,,,,1,
300872,,,1,,1,
300940,1,,1,,2,
300986,,,1,,1,
301013,,,1,,1,
301070,,,1,,1,
301138,,,2,,2,
301159,,,3,,3,
301233,,,1,,1,
301235,,,2,,2,
301311,,,1,,1,
301323,,,1,,1,
301326,,,1,,1,
301345,,,1,,1,
301400,1,,,,1,
301415,6,1,,,6,1
301512,2,1,,,2,1
301525,,,1,,1,
301544,,,1,,1,
301573,3,,,,3,
301603,,,1,,1,
301624,1,,3,2,4,2
301644,,,1,,1,
301673,16,4,11,,27,4
301689,1,,,,1,
301692,2,,1,,3,
301712,2,,,,2,
301777,1,1,,,1,1
301816,1,,,,1,
301837,2,,2,,4,
301847,1,,1,,2,
301876,,,2,,2,
301891,1,,,,1,
301917,,,1,,1,
301976,2,1,3,,5,1
302011,1,,6,,7,
302022,,,1,,1,
302026,1,1,,,1,1
302027,1,,4,,5,
302065,,,2,2,2,2
302076,,,1,,1,
302109,,,1,,1,
302128,,,1,,1,
302149,1,,1,,2,
302163,,,1,,1,
302171,,,1,,1,
302175,,,1,1,1,1
302192,2,,,,2,
302197,,,2,,2,
302198,,,1,,1,
302214,3,1,2,,5,1
302243,1,,1,,2,
302283,,,1,,1,
302333,1,1,,,1,1
302348,1,,,,1,
302354,,,1,,1,
302458,,,2,,2,
302490,,,1,,1,
302527,,,4,,4,
302603,7,1,9,,16,1
302610,,,29,8,29,8
302644,1,,,,1,
302649,1,,,,1,
302652,9,2,13,5,22,7
302720,,,1,,1,
302844,,,2,1,2,1
302869,2,1,2,,4,1
302947,,,1,,1,
302997,,,1,,1,
303020,1,,,,1,
303054,,,1,,1,
303055,1,,,,1,
303058,2,1,,,2,1
303073,1,,,,1,
303128,,,1,1,1,1
303159,,,3,2,3,2
303163,1,,2,,3,
303170,,,2,,2,
303246,3,,2,,5,
303247,1,,,,1,
303290,2,,,,2,
303336,,,1,1,1,1
303390,50,2,23,3,73,5
303397,,,2,,2,
303413,1,,1,,2,
303456,,,5,1,5,1
303498,1,,4,,5,
303514,,,1,1,1,1
303520,,,1,,1,
303522,,,1,,1,
303526,4,,3,,7,
303529,,,2,2,2,2
303553,,,1,,1,
303559,1,1,2,,3,1
303602,,,1,,1,
303628,,,1,,1,
303721,1,,,,1,
303740,,,1,1,1,1
303761,,,1,,1,
303823,,,1,,1,
303827,1,,,,1,
303890,2,,,,2,
303893,1,,,,1,
303931,,,1,,1,
303997,,,1,1,1,1
304007,,,1,,1,
304040,,,1,,1,
304055,,,2,1,2,1
304066,,,1,,1,
304081,,,1,,1,
304094,,,1,1,1,1
304173,1,,2,,3,
304184,1,,,,1,
304221,1,,,,1,
304225,1,,,,1,
304253,1,,,,1,
304255,5,,,,5,
304280,,,1,1,1,1
304347,,,2,1,2,1
304403,1,,,,1,
304478,,,1,1,1,1
304488,1,1,,,1,1
304499,2,,,,2,
304500,,,1,,1,
304510,,,1,,1,
304521,6,3,3,,9,3
304547,1,,1,,2,
304574,1,,,,1,
304586,,,1,,1,
304590,1,,2,1,3,1
304608,3,,,,3,
304632,1,,28,2,29,2
304688,,,1,1,1,1
304702,,,1,,1,
304709,1,,,,1,
304730,,,1,,1,
304731,3,1,,,3,1
304776,,,2,,2,
304790,2,,,,2,
304797,,,2,1,2,1
304815,,,1,1,1,1
304861,,,1,,1,
304894,,,2,,2,
304900,1,,,,1,
304931,,,2,1,2,1
305008,,,1,1,1,1
305042,3,1,,,3,1
305044,2,,,,2,
305049,1,,,,1,
305056,,,6,,6,
305068,,,1,,1,
305075,,,1,,1,
305078,2,1,1,,3,1
305085,3,,3,,6,
305144,3,1,,,3,1
305154,,,1,,1,
305183,,,1,,1,
305186,,,1,,1,
305243,,,2,,2,
305270,1,,,,1,
305289,,,1,,1,
305434,2,,3,,5,
305437,,,4,,4,
305438,,,1,,1,
305477,1,1,1,,2,1
305492,,,1,,1,
305503,1,,,,1,
305507,,,2,,2,
305513,,,1,,1,
305550,1,,,,1,
305584,1,,,,1,
305615,,,1,,1,
305681,9,,,,9,
305695,,,1,,1,
305709,,,1,,1,
305759,1,,,,1,
305765,1,,,,1,
305775,,,2,2,2,2
305811,,,1,,1,
305834,,,1,1,1,1
305846,,,10,1,10,1
305876,,,5,1,5,1
305920,,,1,,1,
306033,,,1,,1,
306042,1,,,,1,
306108,,,1,,1,
306155,,,1,,1,
306211,,,1,,1,
306251,1,,,,1,
306297,,,1,,1,
306303,,,1,,1,
306383,,,1,,1,
306443,1,1,,,1,1
306475,2,,6,,8,
306519,1,,,,1,
306534,,,2,,2,
306562,,,1,,1,
306591,1,,,,1,
306612,,,1,,1,
306642,1,1,,,1,1
306652,,,1,,1,
306668,1,,3,,4,
306679,5,,5,,10,
306696,,,1,,1,
306737,,,2,,2,
306740,1,,,,1,
306767,,,1,1,1,1
306771,,,4,,4,
306816,2,,5,,7,
306859,,,1,,1,
306879,1,,,,1,
306903,1,1,2,1,3,2
306908,,,1,,1,
306925,,,1,,1,
306949,,,1,,1,
306960,1,1,,,1,1
306976,8,,,,8,
306999,,,1,,1,
307028,,,1,,1,
307063,3,1,,,3,1
307065,1,,,,1,
307111,,,1,1,1,1
307123,,,1,,1,
307165,,,1,1,1,1
307182,1,,,,1,
307185,,,1,,1,
307256,1,,2,,3,
307257,3,,5,,8,
307284,1,,,,1,
307334,,,1,,1,
307341,1,,2,,3,
307362,3,,,,3,
307387,,,2,,2,
307418,1,1,,,1,1
307420,,,1,,1,
307439,1,1,,,1,1
307476,,,2,1,2,1
307482,2,1,3,,5,1
307504,6,,,,6,
307522,2,,,,2,
307525,1,1,3,,4,1
307545,1,,,,1,
307549,,,1,,1,
307570,2,,,,2,
307578,,,2,,2,
307609,1,1,,,1,1
307671,1,,,,1,
307681,1,,1,,2,
307682,,,2,,2,
307726,,,1,,1,
307727,1,1,,,1,1
307757,,,4,1,4,1
307837,4,,3,,7,
307887,,,1,1,1,1
307931,,,1,,1,
308003,,,1,,1,
308022,,,4,2,4,2
308044,1,,2,,3,
308083,,,1,1,1,1
308096,1,,1,,2,
308108,1,,,,1,
308165,,,1,,1,
308244,,,1,,1,
308247,1,,1,,2,
308250,1,,,,1,
308258,1,,,,1,
308295,,,1,1,1,1
308313,1,,4,,5,
308372,,,2,1,2,1
308424,2,,,,2,
308429,,,1,,1,
308433,1,1,,,1,1
308447,2,,,,2,
308478,,,25,7,25,7
308491,,,1,,1,
308511,,,1,,1,
308553,9,,1,,10,
308557,,,1,,1,
308593,2,,,,2,
308643,,,1,,1,
308656,1,,1,,2,
308663,1,1,,,1,1
308668,1,,,,1,
308691,7,5,,,7,5
308701,,,1,,1,
308764,1,,1,,2,
308787,3,,,,3,
308791,2,,,,2,
308830,13,4,6,2,19,6
308843,,,1,,1,
308871,,,1,,1,
308887,1,,,,1,
308889,,,1,,1,
308935,,,1,,1,
308940,1,,,,1,
308981,,,2,,2,
309017,1,,2,,3,
309021,,,6,,6,
309043,1,1,,,1,1
309044,4,,1,,5,
309101,,,1,,1,
309106,1,,10,,11,
309161,2,1,,,2,1
309239,,,1,,1,
309271,,,1,,1,
309309,,,1,1,1,1
309368,7,,12,,19,
309406,1,,2,,3,
309461,,,1,,1,
309473,,,1,1,1,1
309479,4,,,,4,
309484,1,,,,1,
309511,,,1,1,1,1
309535,1,,,,1,
309536,1,,,,1,
309554,,,1,,1,
309563,,,1,,1,
309579,4,,,,4,
309581,4,,7,1,11,1
309636,,,1,,1,
309707,,,1,,1,
309710,,,2,1,2,1
309750,1,,1,,2,
309762,2,,,,2,
309772,,,1,,1,
309836,,,3,,3,
309918,1,,,,1,
309990,1,,,,1,
309996,,,1,,1,
310040,1,,,,1,
310177,,,1,,1,
310224,1,,,,1,
310308,1,1,,,1,1
310397,2,,1,,3,
310479,,,1,1,1,1
310496,3,1,1,,4,1
310501,2,,,,2,
310502,,,2,,2,
310509,16,4,6,,22,4
310518,1,1,,,1,1
310564,1,,,,1,
310565,12,7,8,1,20,8
310586,3,,3,,6,
310616,2,,,,2,
310637,2,,,,2,
310640,,,1,,1,
310647,1,,,,1,
310650,,,3,,3,
310712,,,1,,1,
310717,1,,,,1,
310722,1,1,3,3,4,4
310787,,,1,,1,
310802,1,,,,1,
310847,2,,1,,3,
310869,,,2,,2,
310910,1,,2,1,3,1
310917,,,1,,1,
310920,,,3,,3,
310937,,,1,,1,
310965,,,1,,1,
310980,1,1,3,1,4,2
311019,1,,,,1,
311048,,,1,1,1,1
311095,1,1,3,,4,1
311106,1,,,,1,
311109,,,1,,1,
311146,,,1,,1,
311159,,,2,2,2,2
311171,,,1,1,1,1
311182,4,,3,1,7,1
311194,9,,,,9,
311206,,,1,,1,
311267,2,,,,2,
311286,1,,,,1,
311292,,,1,,1,
311352,,,1,,1,
311368,1,,,,1,
311436,1,,,,1,
311445,,,9,2,9,2
311468,3,,1,,4,
311490,,,3,3,3,3
311512,1,,,,1,
311521,,,1,,1,
311572,,,1,,1,
311587,1,,1,,2,
311599,,,1,1,1,1
311662,1,,,,1,
311663,,,1,,1,
311665,2,,,,2,
311701,,,1,,1,
311751,,,1,,1,
311759,3,2,2,,5,2
311770,1,1,12,9,13,10
311780,,,1,,1,
311793,15,3,12,1,27,4
311838,,,1,,1,
311857,2,,,,2,
311872,1,1,1,,2,1
311875,2,,,,2,
311915,,,1,,1,
311917,1,,,,1,
311924,1,,,,1,
311931,,,1,,1,
311941,1,,1,,2,
311945,,,1,,1,
311976,,,1,,1,
312009,,,1,,1,
312033,,,1,,1,
312065,1,1,,,1,1
312115,1,,,,1,
312124,2,,,,2,
312125,,,1,,1,
312132,1,,1,,2,
312192,1,,,,1,
312241,1,,,,1,
312253,,,3,,3,
312272,,,1,,1,
312298,,,2,,2,
312312,,,5,1,5,1
312407,1,,,,1,
312416,1,,,,1,
312436,,,3,1,3,1
312504,1,,,,1,
312516,1,,,,1,
312540,,,1,,1,
312552,,,1,,1,
312583,,,1,,1,
312615,1,,,,1,
312617,4,2,4,1,8,3
312622,,,1,,1,
312628,1,1,1,,2,1
312651,,,1,,1,
312659,,,1,,1,
312663,1,,,,1,
312670,1,,,,1,
312740,,,1,,1,
312801,,,1,,1,
312880,1,,3,,4,
312889,,,1,,1,
312910,,,1,1,1,1
312912,,,1,,1,
312913,7,,4,,11,
312914,,,1,,1,
312920,,,2,1,2,1
312942,,,2,1,2,1
312946,,,1,,1,
312954,1,,,,1,
312957,,,1,,1,
313084,4,,7,,11,
313114,8,,2,,10,
313116,,,1,,1,
313130,1,,,,1,
313137,2,,,,2,
313156,,,1,,1,
313217,,,4,,4,
313230,,,5,,5,
313243,,,1,,1,
313256,,,1,,1,
313276,,,3,,3,
313330,1,,,,1,
313377,,,1,,1,
313501,2,,,,2,
313508,,,1,,1,
313509,,,2,,2,
313533,,,1,,1,
313545,,,1,,1,
313584,,,1,,1,
313597,,,1,,1,
313604,,,1,,1,
313624,1,,,,1,
313662,,,1,,1,
313666,,,1,,1,
313668,,,1,,1,
313690,,,1,,1,
313702,1,1,2,1,3,2
313712,,,2,,2,
313752,1,,1,,2,
313762,1,,,,1,
313780,,,5,3,5,3
313805,,,1,,1,
313854,,,1,1,1,1
313911,2,,,,2,
313917,1,,1,,2,
313935,,,1,,1,
313990,1,,,,1,
314059,1,,,,1,
314079,1,,,,1,
314110,6,,,,6,
314118,,,1,1,1,1
314154,1,1,,,1,1
314167,,,2,,2,
314192,,,1,,1,
314203,1,,1,,2,
314290,,,4,,4,
314312,2,1,,,2,1
314340,1,,,,1,
314353,,,1,1,1,1
314391,1,,,,1,
314392,1,,4,2,5,2
314429,9,,,,9,
314460,,,1,,1,
314595,1,,,,1,
314599,5,,,,5,
314603,2,,1,,3,
314650,,,1,,1,
314700,5,,,,5,
314710,1,1,4,,5,1
314723,,,1,,1,
314743,1,,,,1,
314755,,,1,,1,
314762,2,1,4,1,6,2
314784,,,1,,1,
314787,3,,3,,6,
314797,,,1,,1,
314800,1,,,,1,
314813,,,1,,1,
314848,,,1,,1,
314882,,,2,1,2,1
314925,,,1,,1,
314934,,,1,1,1,1
314957,3,2,1,,4,2
314961,1,,,,1,
314962,1,,,,1,
314965,,,5,2,5,2
314977,3,,1,,4,
314997,,,1,,1,
315008,1,,,,1,
315020,,,2,,2,
315023,,,1,,1,
315085,2,2,,,2,2
315093,3,,1,,4,
315110,,,1,,1,
315124,2,,6,,8,
315136,,,1,,1,
315157,,,1,,1,
315185,,,3,1,3,1
315218,,,1,,1,
315232,5,,15,,20,
315252,,,1,,1,
315269,,,1,,1,
315275,,,2,,2,
315317,3,,,,3,
315333,2,,,,2,
315381,1,,,,1,
315415,3,,,,3,
315424,1,1,2,1,3,2
315509,,,3,1,3,1
315512,1,,,,1,
315514,,,1,,1,
315533,5,,,,5,
315534,,,7,2,7,2
315537,,,1,,1,
315554,3,,,,3,
315568,1,,2,,3,
315612,,,2,,2,
315618,,,1,,1,
315653,1,,,,1,
315661,1,,,,1,
315663,,,3,1,3,1
315676,1,1,1,,2,1
315682,2,1,2,,4,1
315693,1,,,,1,
315717,1,,1,,2,
315779,,,1,,1,
315784,,,2,,2,
315791,7,3,3,1,10,4
315882,,,1,,1,
315958,,,1,,1,
315964,2,,1,,3,
316003,,,1,,1,
316034,1,,,,1,
316104,18,,1,,19,
316109,,,2,1,2,1
316137,,,1,,1,
316157,1,,,,1,
316257,,,5,1,5,1
316282,,,1,,1,
316286,,,3,,3,
316308,,,2,,2,
316331,5,4,4,3,9,7
316343,,,3,,3,
316399,5,1,,,5,1
316451,,,1,,1,
316464,1,,,,1,
316488,,,6,,6,
316490,,,5,1,5,1
316502,,,1,,1,
316503,,,2,1,2,1
316512,1,,1,,2,
316534,,,1,,1,
316594,2,,,,2,
316625,1,1,,,1,1
316657,,,3,,3,
316688,,,1,,1,
316791,1,,,,1,
316797,2,,1,,3,
316866,1,,2,,3,
316878,1,,,,1,
316950,,,1,1,1,1
316973,1,,1,,2,
316977,1,,,,1,
316980,,,2,,2,
317044,2,,11,,13,
317066,,,1,,1,
317121,,,1,,1,
317205,,,3,1,3,1
317242,,,1,1,1,1
317244,1,,,,1,
317302,,,1,1,1,1
317306,,,1,,1,
317319,1,,,,1,
317326,,,2,,2,
317340,,,1,,1,
317350,,,1,,1,
317351,,,1,1,1,1
317428,,,1,,1,
317447,,,4,,4,
317494,,,2,,2,
317501,,,1,,1,
317519,1,,2,,3,
317522,1,,1,,2,
317550,1,1,,,1,1
317596,1,,,,1,
317612,1,,,,1,
317733,,,1,1,1,1
317745,1,,,,1,
317760,1,,,,1,
317781,,,1,1,1,1
317785,4,1,2,,6,1
317786,,,10,2,10,2
317831,,,1,,1,
317834,,,1,1,1,1
317854,,,1,,1,
317862,1,,,,1,
317864,1,,,,1,
317872,1,,1,,2,
317873,2,,,,2,
317894,,,1,,1,
317903,4,1,6,,10,1
317951,,,1,,1,
317971,1,,,,1,
317972,1,,1,,2,
317987,,,1,,1,
318012,1,,2,1,3,1
318013,1,,,,1,
318018,,,1,1,1,1
318043,,,1,,1,
318092,,,1,1,1,1
318098,1,1,,,1,1
318109,,,1,,1,
318144,,,1,1,1,1
318148,,,1,,1,
318172,,,1,,1,
318173,,,1,,1,
318208,,,1,,1,
318284,,,1,,1,
318293,,,1,,1,
318379,,,2,,2,
318412,4,,,,4,
318433,,,2,,2,
318439,7,,3,,10,
318477,1,,,,1,
318528,2,,,,2,
318558,2,,2,,4,
318587,,,7,2,7,2
318620,8,,1,,9,
318633,1,,,,1,
318670,,,1,,1,
318732,,,2,1,2,1
318779,1,,,,1,
318816,1,,,,1,
318826,,,1,1,1,1
318831,,,1,1,1,1
318837,1,,,,1,
318849,,,1,,1,
319000,1,,,,1,
319037,,,1,,1,
319144,1,,,,1,
319224,3,,5,,8,
319245,1,,,,1,
319258,,,1,,1,
319272,,,1,,1,
319284,,,1,,1,
319306,,,1,,1,
319326,,,1,,1,
319345,,,1,,1,
319379,,,1,,1,
319380,,,1,,1,
319409,1,,,,1,
319445,1,,2,,3,
319447,1,,,,1,
319462,,,2,,2,
319473,,,1,,1,
319510,,,1,1,1,1
319531,,,1,,1,
319538,1,,1,,2,
319596,,,1,,1,
319617,1,,5,,6,
319622,,,2,1,2,1
319631,1,,,,1,
319660,,,2,,2,
319672,15,,8,,23,
319688,,,1,,1,
319697,,,1,,1,
319701,1,1,2,1,3,2
319713,,,1,,1,
319850,,,3,,3,
319857,1,,,,1,
319859,1,,3,2,4,2
319933,1,,1,,2,
319943,,,1,1,1,1
319975,1,,1,1,2,1
320020,8,7,,,8,7
320025,2,,1,,3,
320042,1,,2,,3,
320047,1,,,,1,
320063,,,2,1,2,1
320134,1,,1,1,2,1
320192,3,,1,,4,
320200,,,2,1,2,1
320243,1,,,,1,
320297,3,2,4,2,7,4
320353,1,,1,,2,
320361,,,2,,2,
320381,1,1,,,1,1
320396,,,1,,1,
320407,,,1,1,1,1
320412,,,1,,1,
320437,,,1,,1,
320442,,,1,,1,
320464,,,1,,1,
320467,1,,1,,2,
320468,1,,,,1,
320504,1,,,,1,
320513,2,,2,,4,
320530,,,2,,2,
320545,,,1,,1,
320562,1,1,24,3,25,4
320574,1,1,4,1,5,2
320600,,,1,,1,
320653,3,,,,3,
320688,,,2,2,2,2
320739,,,1,,1,
320751,1,,,,1,
320781,1,,,,1,
320788,,,2,1,2,1
320792,2,,1,,3,
320795,1,,,,1,
320818,1,,2,,3,
320819,,,1,,1,
320835,1,,,,1,
320876,1,,,,1,
320882,1,,,,1,
320886,,,1,,1,
320887,3,2,11,1,14,3
320925,,,11,1,11,1
320948,,,1,,1,
321052,,,1,,1,
321072,1,,,,1,
321105,,,1,,1,
321132,,,2,1,2,1
321156,,,1,,1,
321161,1,,,,1,
321164,,,1,,1,
321167,3,,,,3,
321172,1,,,,1,
321179,1,,,,1,
321196,1,,,,1,
321208,4,1,1,1,5,2
321221,5,,3,,8,
321278,1,,,,1,
321290,3,,,,3,
321343,,,1,,1,
321358,12,1,9,,21,1
321420,,,2,,2,
321473,,,1,,1,
321482,,,2,,2,
321523,,,1,,1,
321561,1,1,9,3,10,4
321594,,,1,1,1,1
321620,1,,,,1,
321622,,,1,,1,
321634,,,1,,1,
321643,2,,2,,4,
321698,,,5,,5,
321708,,,1,,1,
321753,,,1,,1,
321786,,,1,,1,
321816,,,1,,1,
321839,2,,,,2,
321854,,,1,1,1,1
321933,1,,,,1,
321953,,,1,,1,
322000,,,2,,2,
322020,,,1,,1,
322023,1,,,,1,
322026,1,1,,,1,1
322033,2,,2,,4,
322047,1,1,,,1,1
322048,,,1,,1,
322092,,,1,,1,
322106,6,,1,,7,
322146,3,3,,,3,3
322152,,,1,,1,
322191,10,,11,,21,
322211,,,1,,1,
322214,,,1,1,1,1
322226,1,,,,1,
322254,1,1,,,1,1
322255,1,,,,1,
322274,,,1,,1,
322277,,,1,,1,
322279,,,1,1,1,1
322289,,,10,4,10,4
322333,,,2,,2,
322404,,,3,1,3,1
322415,,,1,,1,
322426,,,1,1,1,1
322477,1,,4,,5,
322503,,,1,,1,
322529,,,2,,2,
322532,,,2,,2,
322547,1,,,,1,
322565,2,,,,2,
322573,3,,,,3,
322605,2,,2,,4,
322608,,,1,,1,
322661,,,1,,1,
322691,,,1,,1,
322740,1,,,,1,
322782,,,1,,1,
322804,,,1,,1,
322843,8,1,5,,13,1
322859,2,1,,,2,1
322905,,,3,,3,
322926,1,,1,,2,
322927,,,1,,1,
322936,5,1,,,5,1
322941,,,4,,4,
322979,1,,8,,9,
322998,1,1,1,1,2,2
323015,,,1,,1,
323026,1,,3,,4,
323031,,,1,1,1,1
323066,1,,,,1,
323070,,,1,,1,
323099,,,2,,2,
323168,,,4,,4,
323177,,,1,,1,
323184,10,4,1,,11,4
323200,1,,,,1,
323202,,,1,1,1,1
323217,2,,,,2,
323223,1,,,,1,
323258,,,1,,1,
323305,6,,2,,8,
323338,,,1,,1,
323436,,,1,,1,
323537,1,,1,1,2,1
323545,,,2,,2,
323546,,,1,,1,
323554,,,1,,1,
323630,3,,1,,4,
323716,1,,,,1,
323779,,,2,,2,
323814,,,2,,2,
323815,,,1,,1,
323824,4,1,,,4,1
323839,,,1,,1,
323854,1,,,,1,
323917,,,1,,1,
323936,,,1,,1,
323987,2,,,,2,
323997,,,1,,1,
324084,,,1,,1,
324086,,,1,,1,
324109,,,1,,1,
324126,,,1,,1,
324160,1,,,,1,
324190,,,2,1,2,1
324196,1,,,,1,
324225,1,,,,1,
324257,,,2,,2,
324279,,,2,1,2,1
324297,,,1,,1,
324327,1,1,2,1,3,2
324345,,,1,1,1,1
324404,,,1,,1,
324410,3,1,1,,4,1
324501,,,1,,1,
324607,3,,2,,5,
324628,,,1,,1,
324636,,,1,,1,
324688,,,1,,1,
324701,,,1,,1,
324745,,,1,,1,
324760,1,,,,1,
324807,,,2,1,2,1
324822,,,4,,4,
324830,1,,,,1,
324885,2,,,,2,
324895,,,1,,1,
324906,,,1,,1,
324926,,,2,,2,
325019,1,,,,1,
325028,,,1,,1,
325034,3,,,,3,
325049,1,,,,1,
325052,,,1,,1,
325072,,,1,,1,
325097,2,,,,2,
325124,1,,,,1,
325134,,,1,,1,
325141,,,1,1,1,1
325142,,,1,,1,
325216,1,,,,1,
325219,1,1,4,3,5,4
325227,1,,,,1,
325261,,,1,,1,
325291,1,,2,,3,
325300,,,2,,2,
325318,,,1,,1,
325342,,,2,,2,
325364,,,1,,1,
325371,,,3,,3,
325378,,,1,,1,
325414,,,1,,1,
325431,3,,2,,5,
325482,3,,1,,4,
325484,,,1,,1,
325512,,,1,,1,
325536,1,1,,,1,1
325565,2,,1,,3,
325579,1,,3,1,4,1
325601,,,1,1,1,1
325617,,,1,,1,
325624,,,1,1,1,1
325632,1,,,,1,
325709,,,1,1,1,1
325769,,,14,1,14,1
325782,9,1,,,9,1
325816,1,,,,1,
325916,1,,,,1,
325941,5,3,5,1,10,4
325942,1,,1,,2,
325958,1,,3,,4,
325968,1,,,,1,
326022,13,1,1,1,14,2
326026,1,,,,1,
326033,,,1,,1,
326043,,,2,,2,
326044,,,1,,1,
326080,,,1,,1,
326088,2,,,,2,
326116,1,,,,1,
326125,,,1,,1,
326145,,,1,,1,
326161,3,1,2,,5,1
326166,,,3,2,3,2
326212,,,1,,1,
326214,,,1,,1,
326220,,,1,,1,
326267,,,1,,1,
326270,,,1,,1,
326288,1,,,,1,
326321,1,,,,1,
326325,1,,,,1,
326346,,,1,,1,
326355,,,1,,1,
326392,4,1,2,,6,1
326444,8,,4,,12,
326458,,,1,,1,
