EID,change_number,found_change_number,if_change,if_found_change,found_diff,if_found_up
3174,1,1,1,1,900.0,1
3599,1,0,1,0,,0
3690,2,0,1,0,,0
3937,2,0,1,0,,0
3970,3,1,1,1,90.0,1
4026,2,0,1,0,,0
4261,6,0,1,0,,0
4535,1,0,1,0,,0
4547,1,0,1,0,,0
4871,2,1,1,1,400.0,1
4998,1,0,1,0,,0
5463,1,1,1,1,50.0,1
5967,2,1,1,1,490.0,1
6049,4,1,1,1,200.0,1
6102,1,0,1,0,,0
6357,1,0,1,0,,0
6586,3,0,1,0,,0
6587,12,0,1,0,,0
6641,4,1,1,1,490.0,1
6694,3,0,1,0,,0
6762,2,0,1,0,,0
6784,1,0,1,0,,0
6918,4,2,1,1,800.0,1
7053,1,0,1,0,,0
7180,3,0,1,0,,0
7319,1,0,1,0,,0
7946,2,1,1,1,500.0,1
8154,2,1,1,1,300.0,1
8190,1,0,1,0,,0
8425,1,0,1,0,,0
8524,1,0,1,0,,0
8611,5,0,1,0,,0
8725,1,0,1,0,,0
8738,2,0,1,0,,0
9618,8,2,1,1,900.0,1
10113,3,0,1,0,,0
10131,1,1,1,1,100.0,1
10149,1,0,1,0,,0
10208,3,1,1,1,300.0,1
10259,1,0,1,0,,0
10399,2,0,1,0,,0
10774,1,0,1,0,,0
10820,1,1,1,1,40.0,1
10828,1,0,1,0,,0
10905,2,1,1,1,400.0,1
11256,2,0,1,0,,0
11691,3,0,1,0,,0
11918,2,0,1,0,,0
12098,2,0,1,0,,0
12133,1,1,1,1,-134.60000000000002,-1
12221,6,2,1,1,1800.0,1
12408,3,1,1,1,400.0,1
12599,2,1,1,1,200.0,1
12692,1,0,1,0,,0
12967,1,1,1,1,990.0,1
13153,1,0,1,0,,0
13599,1,0,1,0,,0
13635,2,0,1,0,,0
13716,3,0,1,0,,0
13836,1,0,1,0,,0
13885,2,0,1,0,,0
13890,6,1,1,1,250.0,1
13913,2,0,1,0,,0
14478,1,0,1,0,,0
14538,5,0,1,0,,0
14857,12,2,1,1,1200.0,1
15127,3,1,1,1,90.0,1
15230,2,0,1,0,,0
15322,1,0,1,0,,0
15715,1,0,1,0,,0
15783,1,0,1,0,,0
16058,11,0,1,0,,0
16119,11,0,1,0,,0
16151,2,0,1,0,,0
16357,1,0,1,0,,0
16743,4,1,1,1,900.0,1
16939,1,0,1,0,,0
17009,2,0,1,0,,0
17167,3,0,1,0,,0
17407,1,0,1,0,,0
17552,2,0,1,0,,0
17877,1,0,1,0,,0
17907,4,0,1,0,,0
18069,1,0,1,0,,0
18082,1,0,1,0,,0
18179,1,0,1,0,,0
18636,24,4,1,1,720.0,1
18866,2,0,1,0,,0
19009,4,1,1,1,10000.0,1
19085,4,1,1,1,900.0,1
19316,2,0,1,0,,0
19317,1,0,1,0,,0
19542,1,0,1,0,,0
19579,7,2,1,1,80.0,1
19739,2,0,1,0,,0
19799,1,0,1,0,,0
19853,3,0,1,0,,0
20001,10,1,1,1,9960.0,1
20407,2,0,1,0,,0
20637,1,0,1,0,,0
20704,1,0,1,0,,0
21038,1,0,1,0,,0
21493,1,0,1,0,,0
21766,2,0,1,0,,0
21898,2,0,1,0,,0
22103,2,1,1,1,2000.0,1
22163,2,0,1,0,,0
22294,1,0,1,0,,0
22394,2,0,1,0,,0
22405,4,0,1,0,,0
22481,2,0,1,0,,0
22520,7,1,1,1,1238.0,1
22618,3,0,1,0,,0
22803,5,1,1,1,47.0,1
23017,1,0,1,0,,0
23021,6,0,1,0,,0
23242,1,0,1,0,,0
23511,1,0,1,0,,0
23767,2,1,1,1,750.0,1
23911,1,1,1,1,99.0,1
23976,2,1,1,1,300.0,1
23992,3,0,1,0,,0
23993,3,0,1,0,,0
24103,4,1,1,1,4000.0,1
24206,1,1,1,1,90.0,1
24618,2,0,1,0,,0
24966,3,0,1,0,,0
25391,2,1,1,1,5700.0,1
25800,3,0,1,0,,0
26112,8,0,1,0,,0
26140,2,0,1,0,,0
26348,36,12,1,1,55200.0,1
26612,1,0,1,0,,0
26749,1,0,1,0,,0
27163,1,0,1,0,,0
27401,2,0,1,0,,0
27490,1,0,1,0,,0
27671,6,1,1,1,500.0,1
27680,4,0,1,0,,0
27905,6,0,1,0,,0
28013,9,2,1,1,1240.0,1
28060,1,0,1,0,,0
28148,1,0,1,0,,0
28163,9,2,1,1,40.0,1
28522,2,1,1,1,90.0,1
28689,1,0,1,0,,0
28759,3,1,1,1,1000.0,1
28878,1,0,1,0,,0
28924,2,0,1,0,,0
28955,1,0,1,0,,0
29042,1,0,1,0,,0
29060,3,2,1,1,1780.0,1
29296,2,0,1,0,,0
29333,1,0,1,0,,0
29394,2,1,1,1,450.0,1
29399,7,1,1,1,10000.0,1
29852,2,0,1,0,,0
29901,4,0,1,0,,0
29978,1,0,1,0,,0
30215,2,1,1,1,1900.0,1
30418,1,0,1,0,,0
30636,7,0,1,0,,0
30777,3,2,1,1,1092.0,1
31156,1,0,1,0,,0
31230,4,0,1,0,,0
31391,1,0,1,0,,0
31561,1,0,1,0,,0
31567,1,0,1,0,,0
31746,1,0,1,0,,0
31979,1,0,1,0,,0
32028,1,0,1,0,,0
32138,3,0,1,0,,0
32373,2,0,1,0,,0
32420,4,0,1,0,,0
32568,2,0,1,0,,0
32597,1,0,1,0,,0
32649,8,1,1,1,400.0,1
32709,1,0,1,0,,0
32845,1,0,1,0,,0
32950,1,0,1,0,,0
33003,24,4,1,1,388.0,1
33086,2,0,1,0,,0
33149,1,1,1,1,90.0,1
33285,2,0,1,0,,0
33550,1,0,1,0,,0
33749,1,0,1,0,,0
34163,2,1,1,1,80.0,1
34380,3,0,1,0,,0
34639,1,0,1,0,,0
34895,1,0,1,0,,0
35030,6,1,1,1,1900.0,1
35099,1,0,1,0,,0
35167,2,0,1,0,,0
35265,10,2,1,1,180.0,1
35273,1,0,1,0,,0
35895,1,0,1,0,,0
35981,2,1,1,1,800.0,1
35996,4,0,1,0,,0
36149,1,0,1,0,,0
36356,2,0,1,0,,0
36390,1,0,1,0,,0
36655,1,0,1,0,,0
36691,2,0,1,0,,0
36816,4,0,1,0,,0
37076,1,0,1,0,,0
37093,4,1,1,1,250.0,1
37194,1,0,1,0,,0
37196,4,0,1,0,,0
37354,1,0,1,0,,0
37462,6,0,1,0,,0
37692,10,2,1,1,400.0,1
37713,2,0,1,0,,0
38096,12,1,1,1,4990.0,1
38967,8,1,1,1,1000.0,1
39238,2,0,1,0,,0
39278,2,0,1,0,,0
39296,2,0,1,0,,0
39342,2,0,1,0,,0
39695,1,0,1,0,,0
39794,5,0,1,0,,0
39838,10,0,1,0,,0
40006,4,0,1,0,,0
40468,6,1,1,1,40.0,1
40499,1,0,1,0,,0
40610,4,2,1,1,200.0,1
40852,2,0,1,0,,0
40887,7,1,1,1,47.0,1
40932,1,1,1,1,290.0,1
41059,2,1,1,1,1600.0,1
41089,2,0,1,0,,0
41257,2,0,1,0,,0
41798,7,1,1,1,600.0,1
41820,3,0,1,0,,0
42306,1,0,1,0,,0
42766,1,0,1,0,,0
42867,1,0,1,0,,0
43110,1,0,1,0,,0
43166,1,0,1,0,,0
43320,4,1,1,1,90.0,1
44272,5,2,1,1,120.0,1
44316,2,0,1,0,,0
44459,1,0,1,0,,0
44757,5,1,1,1,550.0,1
45070,1,0,1,0,,0
45351,1,0,1,0,,0
45591,7,0,1,0,,0
45616,1,0,1,0,,0
45626,5,0,1,0,,0
45674,2,0,1,0,,0
45739,12,0,1,0,,0
45747,4,1,1,1,580.0,1
45900,1,0,1,0,,0
45959,2,0,1,0,,0
46032,6,0,1,0,,0
46277,3,0,1,0,,0
46286,2,0,1,0,,0
46484,1,0,1,0,,0
46512,3,0,1,0,,0
46536,3,1,1,1,530.0,1
46722,2,0,1,0,,0
47143,1,0,1,0,,0
47356,1,0,1,0,,0
47448,4,0,1,0,,0
48193,1,1,1,1,900.0,1
48195,4,0,1,0,,0
48237,1,0,1,0,,0
48339,4,1,1,1,780.0,1
48494,8,0,1,0,,0
48503,3,1,1,1,90.0,1
48506,1,0,1,0,,0
48671,1,1,1,1,500.0,1
48876,8,2,1,1,450.0,1
49088,3,2,1,1,990.0,1
49112,3,0,1,0,,0
49515,1,1,1,1,746.1538460000004,1
49537,1,0,1,0,,0
49801,3,0,1,0,,0
49820,1,0,1,0,,0
50068,1,0,1,0,,0
50143,4,0,1,0,,0
50202,1,0,1,0,,0
50422,1,1,1,1,830.0,1
50434,4,0,1,0,,0
50645,1,0,1,0,,0
50883,4,0,1,0,,0
51056,1,0,1,0,,0
51101,2,0,1,0,,0
51108,1,0,1,0,,0
51345,1,0,1,0,,0
51496,1,0,1,0,,0
51813,1,0,1,0,,0
52833,4,0,1,0,,0
52998,2,0,1,0,,0
53508,1,0,1,0,,0
53663,1,0,1,0,,0
53917,3,2,1,1,200.0,1
54013,7,1,1,1,100.0,1
54301,1,0,1,0,,0
54404,9,0,1,0,,0
54636,1,0,1,0,,0
55131,1,0,1,0,,0
55149,5,2,1,1,5300.0,1
55282,6,1,1,1,90.0,1
55330,6,1,1,1,250.0,1
56210,4,2,1,1,1800.0,1
56217,1,0,1,0,,0
56362,4,0,1,0,,0
56472,1,0,1,0,,0
56516,1,0,1,0,,0
56599,4,2,1,1,797.0,1
56738,9,0,1,0,,0
56880,2,0,1,0,,0
56946,2,0,1,0,,0
57181,4,0,1,0,,0
57318,1,0,1,0,,0
57448,2,1,1,1,97.0,1
57546,1,0,1,0,,0
57629,2,0,1,0,,0
58124,5,1,1,1,80.0,1
58180,2,0,1,0,,0
58439,1,0,1,0,,0
58577,5,1,1,1,100.0,1
58616,4,1,1,1,300.0,1
58786,4,0,1,0,,0
58863,1,0,1,0,,0
58869,2,0,1,0,,0
58872,4,1,1,1,450.0,1
58990,7,1,1,1,150.0,1
59298,3,0,1,0,,0
59751,4,0,1,0,,0
59862,8,0,1,0,,0
60017,3,0,1,0,,0
60224,1,0,1,0,,0
60263,2,0,1,0,,0
60285,2,0,1,0,,0
60772,4,0,1,0,,0
60864,1,0,1,0,,0
61284,1,0,1,0,,0
61469,5,2,1,1,7849.0,1
61656,3,1,1,1,50.0,1
61828,1,0,1,0,,0
62058,2,0,1,0,,0
62401,4,0,1,0,,0
62756,4,0,1,0,,0
62949,5,1,1,1,12.5,1
62979,1,0,1,0,,0
63160,1,1,1,1,190.0,1
63207,2,0,1,0,,0
63389,2,0,1,0,,0
64228,1,0,1,0,,0
64281,1,0,1,0,,0
64303,1,0,1,0,,0
64338,1,1,1,1,40.0,1
64352,1,0,1,0,,0
64462,3,2,1,1,3600.0,1
64623,2,0,1,0,,0
64864,1,0,1,0,,0
64993,1,0,1,0,,0
65093,2,0,1,0,,0
65402,10,3,1,1,1080.0,1
65705,7,1,1,1,200.0,1
65879,1,0,1,0,,0
66426,3,1,1,1,97.0,1
66627,2,0,1,0,,0
66779,5,0,1,0,,0
66799,1,0,1,0,,0
66896,1,0,1,0,,0
67014,4,0,1,0,,0
67166,3,0,1,0,,0
67169,1,1,1,1,400.0,1
67202,1,0,1,0,,0
67236,19,4,1,1,1030.0,1
67375,1,0,1,0,,0
67721,3,1,1,1,200.0,1
67738,3,1,1,1,1500.0,1
68256,2,0,1,0,,0
68270,2,0,1,0,,0
68402,1,0,1,0,,0
68461,1,0,1,0,,0
68821,3,0,1,0,,0
68823,2,0,1,0,,0
68968,8,1,1,1,226860.0,1
69093,1,0,1,0,,0
69203,4,0,1,0,,0
69268,8,0,1,0,,0
69517,1,0,1,0,,0
70036,9,1,1,1,490.0,1
70197,1,0,1,0,,0
70228,2,0,1,0,,0
70422,1,0,1,0,,0
70669,10,1,1,1,20.0,1
70688,3,0,1,0,,0
70730,2,0,1,0,,0
70839,4,1,1,1,200.0,1
70963,1,0,1,0,,0
71076,1,0,1,0,,0
71180,1,0,1,0,,0
71332,3,0,1,0,,0
71532,32,8,1,1,3200.0,1
71675,4,0,1,0,,0
71704,1,0,1,0,,0
71724,1,1,1,1,250.0,1
72192,1,0,1,0,,0
72497,5,1,1,1,7.0,1
72724,1,0,1,0,,0
72773,1,0,1,0,,0
73410,1,0,1,0,,0
73599,1,0,1,0,,0
73616,1,0,1,0,,0
73648,2,0,1,0,,0
73870,1,0,1,0,,0
73946,2,0,1,0,,0
74017,4,1,1,1,260.0,1
74045,3,0,1,0,,0
74241,1,0,1,0,,0
74379,4,0,1,0,,0
74534,4,1,1,1,90.0,1
74816,2,0,1,0,,0
74927,4,0,1,0,,0
75017,6,0,1,0,,0
75136,1,1,1,1,110.0,1
75539,1,0,1,0,,0
75679,5,1,1,1,90.0,1
75721,2,0,1,0,,0
75906,1,0,1,0,,0
76104,4,1,1,1,490.0,1
76145,1,0,1,0,,0
76233,2,0,1,0,,0
76610,7,2,1,1,4500.0,1
76627,4,0,1,0,,0
76779,20,0,1,0,,0
76813,2,0,1,0,,0
76847,3,1,1,1,197.0,1
77077,1,0,1,0,,0
77224,5,3,1,1,85657.53269999995,1
77592,1,0,1,0,,0
77864,2,0,1,0,,0
77930,2,0,1,0,,0
78009,1,0,1,0,,0
78140,6,0,1,0,,0
78463,1,0,1,0,,0
78476,2,1,1,1,800.0,1
78480,3,1,1,1,1900.0,1
78962,5,1,1,1,1.7647999999999993,1
79052,2,0,1,0,,0
79067,1,0,1,0,,0
79071,11,1,1,1,50.0,1
79195,3,0,1,0,,0
79260,4,0,1,0,,0
79424,1,0,1,0,,0
79663,1,0,1,0,,0
79701,3,0,1,0,,0
79780,2,0,1,0,,0
79914,4,0,1,0,,0
79944,3,1,1,1,250.0,1
80088,4,0,1,0,,0
80094,1,1,1,1,450.0,1
80251,1,0,1,0,,0
80380,1,0,1,0,,0
81306,4,0,1,0,,0
81356,4,1,1,1,-4950.0,-1
81585,1,0,1,0,,0
81701,2,0,1,0,,0
82270,1,0,1,0,,0
82460,3,0,1,0,,0
82807,1,0,1,0,,0
82858,1,0,1,0,,0
83095,4,0,1,0,,0
83128,2,0,1,0,,0
83296,13,5,1,1,2300.0,1
83322,1,0,1,0,,0
83398,1,1,1,1,790.0,1
83459,1,1,1,1,1950.0,1
83723,7,1,1,1,100.0,1
83762,4,0,1,0,,0
84042,7,1,1,1,260.0,1
84103,1,1,1,1,2000.0,1
84162,1,1,1,1,490.0,1
84263,1,0,1,0,,0
84290,16,0,1,0,,0
84523,12,2,1,1,140.0,1
84547,2,0,1,0,,0
84709,3,1,1,1,490.0,1
85547,6,0,1,0,,0
85695,1,0,1,0,,0
85764,1,0,1,0,,0
85910,3,0,1,0,,0
86128,1,0,1,0,,0
86229,1,0,1,0,,0
86562,6,0,1,0,,0
86651,1,0,1,0,,0
87300,1,0,1,0,,0
87325,7,3,1,1,10000.0,1
87449,2,0,1,0,,0
87883,1,1,1,1,200.0,1
88145,1,0,1,0,,0
88250,2,0,1,0,,0
88663,6,2,1,1,80.0,1
88930,1,0,1,0,,0
89081,4,0,1,0,,0
89189,1,0,1,0,,0
89191,1,0,1,0,,0
89458,3,0,1,0,,0
89744,1,0,1,0,,0
90060,1,1,1,1,990.0,1
90129,3,0,1,0,,0
90205,1,0,1,0,,0
90235,7,1,1,1,5.0,1
90372,3,1,1,1,2900.0,1
90434,1,0,1,0,,0
91349,1,1,1,1,950.0,1
91456,2,0,1,0,,0
91569,4,1,1,1,54000.0,1
92211,6,0,1,0,,0
92531,3,1,1,1,100.0,1
92632,7,0,1,0,,0
92901,2,1,1,1,900.0,1
92917,2,1,1,1,90.0,1
93236,1,0,1,0,,0
93364,1,0,1,0,,0
93420,1,0,1,0,,0
93503,1,0,1,0,,0
93520,1,0,1,0,,0
93598,3,2,1,1,100.0,1
93785,4,1,1,1,47.0,1
94512,4,0,1,0,,0
94710,1,0,1,0,,0
94747,2,1,1,1,2000.0,1
94762,1,0,1,0,,0
94935,4,0,1,0,,0
95020,4,0,1,0,,0
95237,10,2,1,1,1980.0,1
95448,1,0,1,0,,0
95469,3,1,1,1,2500.0,1
95585,7,0,1,0,,0
95929,2,0,1,0,,0
96073,3,0,1,0,,0
96255,1,0,1,0,,0
96329,1,0,1,0,,0
96463,1,0,1,0,,0
96540,5,2,1,1,90.0,1
96555,3,0,1,0,,0
96663,18,0,1,0,,0
96928,1,0,1,0,,0
97117,7,3,1,1,440.0,1
97281,3,0,1,0,,0
97350,3,0,1,0,,0
97467,1,0,1,0,,0
97484,3,0,1,0,,0
97534,2,0,1,0,,0
97639,1,0,1,0,,0
98383,1,0,1,0,,0
98402,4,1,1,1,40.0,1
98451,1,0,1,0,,0
98561,2,0,1,0,,0
98759,9,3,1,1,580.0,1
98913,6,2,1,1,194.0,1
99127,1,0,1,0,,0
99287,1,0,1,0,,0
99396,3,0,1,0,,0
99452,6,3,1,1,1100.0,1
99457,1,0,1,0,,0
99540,8,2,1,1,100.0,1
99582,2,0,1,0,,0
99944,4,0,1,0,,0
100136,3,0,1,0,,0
100423,1,0,1,0,,0
100482,3,0,1,0,,0
100772,1,0,1,0,,0
101028,2,0,1,0,,0
101408,1,0,1,0,,0
101490,5,0,1,0,,0
101507,3,0,1,0,,0
101696,1,0,1,0,,0
101715,1,0,1,0,,0
101766,5,1,1,1,190.0,1
101820,1,0,1,0,,0
101991,2,0,1,0,,0
102074,2,0,1,0,,0
102595,1,0,1,0,,0
102808,1,0,1,0,,0
103369,6,0,1,0,,0
103617,3,0,1,0,,0
103627,2,0,1,0,,0
103884,2,0,1,0,,0
103999,1,0,1,0,,0
104151,4,0,1,0,,0
105100,20,0,1,0,,0
105156,3,0,1,0,,0
105173,1,0,1,0,,0
105362,1,0,1,0,,0
105464,5,0,1,0,,0
105478,1,0,1,0,,0
105538,4,0,1,0,,0
105954,3,1,1,1,250.0,1
106112,3,0,1,0,,0
106383,2,0,1,0,,0
106613,1,0,1,0,,0
106777,3,0,1,0,,0
106946,1,0,1,0,,0
107029,2,0,1,0,,0
107076,1,0,1,0,,0
107269,2,0,1,0,,0
107312,1,0,1,0,,0
107374,3,0,1,0,,0
107379,1,0,1,0,,0
107382,2,1,1,1,197.0,1
107466,1,0,1,0,,0
107467,3,0,1,0,,0
107570,1,1,1,1,970.0,1
107578,1,0,1,0,,0
107622,8,0,1,0,,0
107719,3,0,1,0,,0
108158,12,0,1,0,,0
108221,8,0,1,0,,0
108226,3,0,1,0,,0
108356,1,0,1,0,,0
108434,1,0,1,0,,0
108538,3,0,1,0,,0
108609,3,1,1,1,1500.0,1
108656,3,0,1,0,,0
108662,2,0,1,0,,0
109660,6,2,1,1,2840.0,1
110145,4,0,1,0,,0
110153,2,0,1,0,,0
110267,1,0,1,0,,0
110319,3,2,1,1,0.0,0
110402,4,2,1,1,500.0,1
110638,1,0,1,0,,0
110696,2,0,1,0,,0
110731,1,0,1,0,,0
110792,2,1,1,1,900.0,1
110856,4,0,1,0,,0
110977,1,0,1,0,,0
111446,1,0,1,0,,0
112007,24,0,1,0,,0
112127,1,0,1,0,,0
112232,2,0,1,0,,0
112565,5,0,1,0,,0
112580,1,0,1,0,,0
112640,2,0,1,0,,0
112706,6,0,1,0,,0
112807,1,1,1,1,350.0,1
113099,4,0,1,0,,0
113300,2,0,1,0,,0
113377,3,2,1,1,3700.0,1
113556,1,0,1,0,,0
113654,1,0,1,0,,0
113837,3,0,1,0,,0
113850,1,0,1,0,,0
113978,20,0,1,0,,0
114021,1,0,1,0,,0
114907,1,0,1,0,,0
114986,1,0,1,0,,0
115006,3,0,1,0,,0
115064,1,0,1,0,,0
115075,5,0,1,0,,0
115465,2,0,1,0,,0
115582,3,1,1,1,908.0,1
115791,1,0,1,0,,0
116221,4,2,1,1,1100.0,1
116402,3,0,1,0,,0
116651,1,0,1,0,,0
116840,1,1,1,1,80.0,1
117503,5,1,1,1,20.0,1
117539,1,0,1,0,,0
117558,2,0,1,0,,0
117638,1,0,1,0,,0
117672,1,1,1,1,47.0,1
117737,1,1,1,1,30.0,1
117774,1,0,1,0,,0
118095,1,0,1,0,,0
118156,3,1,1,1,150.0,1
118389,2,1,1,1,700.0,1
118524,2,0,1,0,,0
118767,2,0,1,0,,0
118887,3,1,1,1,80.0,1
119346,5,0,1,0,,0
119834,6,1,1,1,800.0,1
119880,5,0,1,0,,0
120047,1,0,1,0,,0
120282,1,0,1,0,,0
120359,3,0,1,0,,0
120515,1,0,1,0,,0
121147,5,2,1,1,7569.19839,1
121533,6,0,1,0,,0
121722,1,0,1,0,,0
121818,1,0,1,0,,0
122015,2,0,1,0,,0
122242,2,0,1,0,,0
122298,3,0,1,0,,0
122308,2,1,1,1,90.0,1
122399,1,0,1,0,,0
122582,4,0,1,0,,0
122706,3,1,1,1,40.0,1
122772,1,0,1,0,,0
122838,1,0,1,0,,0
123030,3,0,1,0,,0
123196,1,0,1,0,,0
123340,2,0,1,0,,0
123348,2,0,1,0,,0
123369,1,0,1,0,,0
123971,2,0,1,0,,0
124107,6,0,1,0,,0
124147,1,0,1,0,,0
124229,1,1,1,1,997.0,1
124344,12,0,1,0,,0
124633,6,0,1,0,,0
124674,4,2,1,1,900.0,1
124739,3,2,1,1,87.0,1
125084,1,0,1,0,,0
125135,6,0,1,0,,0
125157,1,0,1,0,,0
125413,2,0,1,0,,0
125475,2,0,1,0,,0
125612,2,0,1,0,,0
125645,1,0,1,0,,0
125741,3,0,1,0,,0
125943,3,0,1,0,,0
126124,3,0,1,0,,0
126181,5,1,1,1,500.0,1
126273,1,0,1,0,,0
126900,1,0,1,0,,0
126916,1,0,1,0,,0
127001,1,0,1,0,,0
127140,2,0,1,0,,0
127155,2,1,1,1,300.0,1
127197,1,0,1,0,,0
127351,1,0,1,0,,0
127404,1,0,1,0,,0
127888,3,1,1,1,800.0,1
128119,2,0,1,0,,0
128190,5,1,1,1,197.0,1
128316,7,0,1,0,,0
128566,7,1,1,1,90.0,1
128680,2,0,1,0,,0
128935,1,0,1,0,,0
129302,4,0,1,0,,0
129356,2,0,1,0,,0
129416,1,0,1,0,,0
129754,2,1,1,1,538.0,1
129819,3,1,1,1,50.0,1
130155,7,2,1,1,66.0,1
130442,1,0,1,0,,0
130494,4,1,1,1,10000.0,1
130733,3,0,1,0,,0
130792,4,0,1,0,,0
130854,4,1,1,1,10.714599999999997,1
130866,1,0,1,0,,0
130938,4,0,1,0,,0
131010,2,1,1,1,90.0,1
131168,9,0,1,0,,0
131371,3,0,1,0,,0
131424,1,0,1,0,,0
131447,5,1,1,1,9969.0,1
132252,1,0,1,0,,0
132308,3,1,1,1,997.0,1
132563,3,1,1,1,450.0,1
132574,3,0,1,0,,0
132701,3,0,1,0,,0
132707,1,0,1,0,,0
133333,3,0,1,0,,0
133448,1,0,1,0,,0
133602,1,0,1,0,,0
133620,1,1,1,1,90.0,1
133671,9,0,1,0,,0
133746,1,0,1,0,,0
133757,2,0,1,0,,0
134453,1,0,1,0,,0
134628,1,0,1,0,,0
134805,3,0,1,0,,0
134850,8,1,1,1,50.0,1
135085,3,1,1,1,900.0,1
135413,4,0,1,0,,0
135616,1,1,1,1,490.0,1
136091,11,3,1,1,20.51550000000003,1
136295,6,1,1,1,190.0,1
136561,4,1,1,1,17.647000000000006,1
136585,2,0,1,0,,0
136896,10,1,1,1,50.0,1
137156,1,0,1,0,,0
137240,1,0,1,0,,0
137457,16,8,1,1,2400.0,1
137470,1,0,1,0,,0
137761,1,0,1,0,,0
137819,1,0,1,0,,0
137842,1,0,1,0,,0
137999,1,0,1,0,,0
138005,3,1,1,1,20.0,1
138217,2,0,1,0,,0
138262,3,2,1,1,400.0,1
138331,8,0,1,0,,0
138405,2,1,1,1,469.0,1
138465,4,0,1,0,,0
138476,4,2,1,1,5727.0833999999995,1
138510,5,0,1,0,,0
138635,3,0,1,0,,0
138822,2,0,1,0,,0
138888,1,0,1,0,,0
138982,5,1,1,1,400.0,1
139097,1,0,1,0,,0
139118,1,0,1,0,,0
139251,3,0,1,0,,0
139364,2,0,1,0,,0
139396,7,0,1,0,,0
139700,8,0,1,0,,0
139766,3,0,1,0,,0
139825,1,0,1,0,,0
139862,1,0,1,0,,0
139929,1,0,1,0,,0
140288,4,2,1,1,980.0,1
140313,2,0,1,0,,0
140447,1,1,1,1,170.0,1
140578,4,1,1,1,900.0,1
141225,4,0,1,0,,0
141263,8,1,1,1,25000.0,1
141481,1,0,1,0,,0
141489,1,0,1,0,,0
141623,2,0,1,0,,0
141713,1,0,1,0,,0
141864,2,1,1,1,100.0,1
142039,1,1,1,1,880.0,1
142400,2,0,1,0,,0
142478,1,0,1,0,,0
142895,30,4,1,1,44.44400000000002,1
143684,2,0,1,0,,0
143698,4,1,1,1,270.0,1
143817,1,0,1,0,,0
143947,4,0,1,0,,0
144082,14,1,1,1,90.0,1
144122,3,0,1,0,,0
144498,4,0,1,0,,0
144645,1,0,1,0,,0
144729,7,0,1,0,,0
145168,7,2,1,1,800.0,1
145175,1,0,1,0,,0
145184,6,0,1,0,,0
145491,5,1,1,1,100.0,1
145610,8,1,1,1,190.0,1
145632,1,0,1,0,,0
145753,2,0,1,0,,0
145974,2,0,1,0,,0
146273,6,0,1,0,,0
146319,1,0,1,0,,0
146907,13,0,1,0,,0
147077,1,0,1,0,,0
147115,1,0,1,0,,0
147175,3,1,1,1,5.0,1
147764,4,1,1,1,250.0,1
147976,1,0,1,0,,0
148138,1,0,1,0,,0
148235,1,0,1,0,,0
148418,1,0,1,0,,0
148460,5,1,1,1,50.0,1
148545,4,1,1,1,90.0,1
148576,6,1,1,1,900.0,1
148710,1,0,1,0,,0
148900,1,1,1,1,90.0,1
148934,3,0,1,0,,0
149307,4,2,1,1,1800.0,1
149372,6,1,1,1,50.0,1
149814,4,1,1,1,900.0,1
150248,1,0,1,0,,0
150531,1,0,1,0,,0
150621,24,4,1,1,11600.0,1
150744,8,1,1,1,195.0,1
150808,10,0,1,0,,0
150880,3,0,1,0,,0
151149,1,0,1,0,,0
151240,1,0,1,0,,0
151306,1,0,1,0,,0
151363,1,0,1,0,,0
151595,1,0,1,0,,0
151681,1,0,1,0,,0
151792,6,0,1,0,,0
152010,4,0,1,0,,0
152050,1,0,1,0,,0
152156,2,0,1,0,,0
152246,3,0,1,0,,0
152289,1,0,1,0,,0
152506,8,0,1,0,,0
152542,2,0,1,0,,0
152752,6,1,1,1,590.0,1
152764,2,0,1,0,,0
153013,3,0,1,0,,0
153068,3,0,1,0,,0
153146,1,0,1,0,,0
153178,2,0,1,0,,0
153227,7,2,1,1,1960.0,1
153248,3,1,1,1,7000.0,1
153379,2,1,1,1,4500.0,1
153397,1,1,1,1,30.0,1
153466,1,0,1,0,,0
153670,4,0,1,0,,0
153809,1,0,1,0,,0
153871,6,1,1,1,47.139999999999986,1
154103,3,1,1,1,2.0,1
154274,4,1,1,1,90.0,1
154292,1,0,1,0,,0
154424,2,0,1,0,,0
154522,2,0,1,0,,0
154639,6,1,1,1,2970.0,1
154683,5,0,1,0,,0
155021,3,1,1,1,450.0,1
155135,6,3,1,1,1750.0,1
155476,3,1,1,1,450.0,1
155967,2,0,1,0,,0
156031,3,0,1,0,,0
156394,2,0,1,0,,0
156434,7,1,1,1,47.0,1
156578,12,4,1,1,1960.0,1
156639,6,2,1,1,180.0,1
156717,1,0,1,0,,0
156893,20,0,1,0,,0
157703,1,0,1,0,,0
157846,1,0,1,0,,0
157926,6,0,1,0,,0
158177,1,0,1,0,,0
158194,1,0,1,0,,0
158204,2,0,1,0,,0
158264,1,0,1,0,,0
158587,1,0,1,0,,0
158630,2,0,1,0,,0
158684,8,2,1,1,879.0,1
158743,44,24,1,1,79920.0,1
159165,2,0,1,0,,0
159297,1,0,1,0,,0
159415,1,0,1,0,,0
159438,1,0,1,0,,0
159726,1,0,1,0,,0
159897,1,0,1,0,,0
159914,6,1,1,1,90.0,1
160059,36,8,1,1,6400.0,1
160431,1,0,1,0,,0
160477,1,0,1,0,,0
