EID,BR_COUNT,NORMAL_BR,END_BR,WS_BR,BS_BR,BS_NORMAL_BR,BS_END_BR,WS_NORMAL_BR,WS_END_BR,BRLIVE,BS_END_BR_LIVE,WS_END_BR_LIVE,BRLIVE_AVG,BS_END_BR_LIVE_AVG,WS_END_BR_LIVE_AVG
246729,8,7,1,8,0,0,0,7,1,2.0,0.0,2.0,2.0,,2.0
246795,1,1,0,0,1,1,0,0,0,,,,,,
246800,1,1,0,0,1,1,0,0,0,,,,,,
246831,1,1,0,1,0,0,0,1,0,,,,,,
246858,3,2,1,0,3,2,1,0,0,2.0,2.0,0.0,2.0,2.0,
246871,1,1,0,0,1,1,0,0,0,,,,,,
246923,1,0,1,1,0,0,0,0,1,7.0,0.0,7.0,7.0,,7.0
246940,2,1,1,0,2,1,1,0,0,3.0,3.0,0.0,3.0,3.0,
246951,38,21,17,5,33,20,13,1,4,38.0,27.0,11.0,2.235294117647059,2.076923076923077,2.75
246956,20,1,19,0,20,1,19,0,0,29.0,29.0,0.0,1.5263157894736843,1.5263157894736843,
246962,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
247014,1,1,0,1,0,0,0,1,0,,,,,,
247031,2,0,2,1,1,0,1,0,1,3.0,2.0,1.0,1.5,2.0,1.0
247049,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
247051,7,4,3,0,7,4,3,0,0,6.0,6.0,0.0,2.0,2.0,
247054,1,1,0,0,1,1,0,0,0,,,,,,
247065,1,1,0,0,1,1,0,0,0,,,,,,
247097,2,1,1,2,0,0,0,1,1,6.0,0.0,6.0,6.0,,6.0
247106,2,0,2,0,2,0,2,0,0,22.0,22.0,0.0,11.0,11.0,
247181,1,1,0,0,1,1,0,0,0,,,,,,
247183,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
247201,1,1,0,0,1,1,0,0,0,,,,,,
247221,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
247234,1,1,0,0,1,1,0,0,0,,,,,,
247295,1,1,0,0,1,1,0,0,0,,,,,,
247333,2,2,0,0,2,2,0,0,0,,,,,,
247336,7,6,1,7,0,0,0,6,1,8.0,0.0,8.0,8.0,,8.0
247340,3,2,1,0,3,2,1,0,0,2.0,2.0,0.0,2.0,2.0,
247392,1,1,0,0,1,1,0,0,0,,,,,,
247456,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
247502,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
247526,1,1,0,0,1,1,0,0,0,,,,,,
247588,2,1,1,2,0,0,0,1,1,3.0,0.0,3.0,3.0,,3.0
247650,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
247651,1,1,0,0,1,1,0,0,0,,,,,,
247652,5,5,0,0,5,5,0,0,0,,,,,,
247671,1,1,0,1,0,0,0,1,0,,,,,,
247686,1,1,0,0,1,1,0,0,0,,,,,,
247695,5,1,4,0,5,1,4,0,0,23.0,23.0,0.0,5.75,5.75,
247721,2,0,2,0,2,0,2,0,0,13.0,13.0,0.0,6.5,6.5,
247729,1,1,0,1,0,0,0,1,0,,,,,,
247742,5,1,4,0,5,1,4,0,0,120.0,120.0,0.0,30.0,30.0,
247793,15,4,11,1,14,4,10,0,1,29.0,27.0,2.0,2.6363636363636362,2.7,2.0
247805,2,2,0,0,2,2,0,0,0,,,,,,
247819,4,2,2,3,1,0,1,2,1,3.0,2.0,1.0,1.5,2.0,1.0
247880,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
247889,5,3,2,2,3,2,1,1,1,5.0,3.0,2.0,2.5,3.0,2.0
247914,2,2,0,2,0,0,0,2,0,,,,,,
247933,3,3,0,0,3,3,0,0,0,,,,,,
247948,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
247956,1,1,0,1,0,0,0,1,0,,,,,,
248040,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
248053,1,1,0,0,1,1,0,0,0,,,,,,
248070,1,1,0,0,1,1,0,0,0,,,,,,
248081,1,0,1,1,0,0,0,0,1,2.0,0.0,2.0,2.0,,2.0
248098,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
248115,2,0,2,0,2,0,2,0,0,19.0,19.0,0.0,9.5,9.5,
248131,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
248136,5,4,1,0,5,4,1,0,0,11.0,11.0,0.0,11.0,11.0,
248146,1,1,0,0,1,1,0,0,0,,,,,,
248149,1,1,0,0,1,1,0,0,0,,,,,,
248173,1,1,0,0,1,1,0,0,0,,,,,,
248229,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
248236,1,1,0,1,0,0,0,1,0,,,,,,
248248,1,1,0,0,1,1,0,0,0,,,,,,
248274,2,1,1,2,0,0,0,1,1,5.0,0.0,5.0,5.0,,5.0
248290,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
248347,2,2,0,0,2,2,0,0,0,,,,,,
248371,1,0,1,0,1,0,1,0,0,8.0,8.0,0.0,8.0,8.0,
248402,1,1,0,1,0,0,0,1,0,,,,,,
248429,1,1,0,0,1,1,0,0,0,,,,,,
248450,5,1,4,0,5,1,4,0,0,6.0,6.0,0.0,1.5,1.5,
248552,1,0,1,1,0,0,0,0,1,4.0,0.0,4.0,4.0,,4.0
248568,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
248571,2,1,1,1,1,1,0,0,1,3.0,0.0,3.0,3.0,,3.0
248602,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
248616,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
248629,3,3,0,3,0,0,0,3,0,,,,,,
248688,1,1,0,0,1,1,0,0,0,,,,,,
248730,1,1,0,0,1,1,0,0,0,,,,,,
248853,1,1,0,0,1,1,0,0,0,,,,,,
248888,2,0,2,2,0,0,0,0,2,6.0,0.0,6.0,3.0,,3.0
248917,2,2,0,0,2,2,0,0,0,,,,,,
248919,2,0,2,0,2,0,2,0,0,4.0,4.0,0.0,2.0,2.0,
248931,1,0,1,1,0,0,0,0,1,8.0,0.0,8.0,8.0,,8.0
248935,1,1,0,1,0,0,0,1,0,,,,,,
249016,1,1,0,0,1,1,0,0,0,,,,,,
249060,1,1,0,0,1,1,0,0,0,,,,,,
249084,11,9,2,0,11,9,2,0,0,2.0,2.0,0.0,1.0,1.0,
249104,1,1,0,0,1,1,0,0,0,,,,,,
249131,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
249168,4,4,0,3,1,1,0,3,0,,,,,,
249184,1,1,0,0,1,1,0,0,0,,,,,,
249212,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,,0.0
249348,2,0,2,0,2,0,2,0,0,9.0,9.0,0.0,4.5,4.5,
249393,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
249448,1,0,1,0,1,0,1,0,0,12.0,12.0,0.0,12.0,12.0,
249474,1,1,0,0,1,1,0,0,0,,,,,,
249511,2,0,2,2,0,0,0,0,2,4.0,0.0,4.0,2.0,,2.0
249517,7,6,1,5,2,2,0,4,1,2.0,0.0,2.0,2.0,,2.0
249533,1,1,0,0,1,1,0,0,0,,,,,,
249599,2,2,0,0,2,2,0,0,0,,,,,,
249615,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
249619,1,0,1,1,0,0,0,0,1,5.0,0.0,5.0,5.0,,5.0
249627,2,0,2,1,1,0,1,0,1,10.0,6.0,4.0,5.0,6.0,4.0
249650,1,1,0,1,0,0,0,1,0,,,,,,
249681,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
249709,5,1,4,0,5,1,4,0,0,11.0,11.0,0.0,2.75,2.75,
249773,3,3,0,3,0,0,0,3,0,,,,,,
249851,1,1,0,0,1,1,0,0,0,,,,,,
249875,2,1,1,0,2,1,1,0,0,15.0,15.0,0.0,15.0,15.0,
249895,1,1,0,0,1,1,0,0,0,,,,,,
249911,1,0,1,1,0,0,0,0,1,4.0,0.0,4.0,4.0,,4.0
249926,181,2,179,0,181,2,179,0,0,643.0,643.0,0.0,3.5921787709497206,3.5921787709497206,
249935,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
249976,1,1,0,0,1,1,0,0,0,,,,,,
249982,2,0,2,0,2,0,2,0,0,4.0,4.0,0.0,2.0,2.0,
249984,1,1,0,0,1,1,0,0,0,,,,,,
250017,1,1,0,0,1,1,0,0,0,,,,,,
250034,4,4,0,0,4,4,0,0,0,,,,,,
250062,1,1,0,1,0,0,0,1,0,,,,,,
250075,1,0,1,1,0,0,0,0,1,2.0,0.0,2.0,2.0,,2.0
250090,1,1,0,0,1,1,0,0,0,,,,,,
250116,2,2,0,0,2,2,0,0,0,,,,,,
250132,2,0,2,1,1,0,1,0,1,11.0,5.0,6.0,5.5,5.0,6.0
250173,2,0,2,0,2,0,2,0,0,13.0,13.0,0.0,6.5,6.5,
250182,1,1,0,0,1,1,0,0,0,,,,,,
250262,1,1,0,1,0,0,0,1,0,,,,,,
250272,1,1,0,0,1,1,0,0,0,,,,,,
250309,1,1,0,0,1,1,0,0,0,,,,,,
250403,1,1,0,1,0,0,0,1,0,,,,,,
250504,1,1,0,1,0,0,0,1,0,,,,,,
250536,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
250541,1,1,0,1,0,0,0,1,0,,,,,,
250564,4,4,0,4,0,0,0,4,0,,,,,,
250599,1,1,0,0,1,1,0,0,0,,,,,,
250637,1,1,0,0,1,1,0,0,0,,,,,,
250638,3,1,2,0,3,1,2,0,0,5.0,5.0,0.0,2.5,2.5,
250686,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
250694,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
250729,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
250755,1,1,0,0,1,1,0,0,0,,,,,,
250760,3,2,1,0,3,2,1,0,0,4.0,4.0,0.0,4.0,4.0,
250790,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
250795,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
250841,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
250933,4,1,3,0,4,1,3,0,0,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,
250949,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
250967,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
250968,1,1,0,0,1,1,0,0,0,,,,,,
250970,1,1,0,0,1,1,0,0,0,,,,,,
250986,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
250994,1,0,1,1,0,0,0,0,1,5.0,0.0,5.0,5.0,,5.0
250999,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
251022,1,1,0,1,0,0,0,1,0,,,,,,
251060,3,0,3,0,3,0,3,0,0,11.0,11.0,0.0,3.6666666666666665,3.6666666666666665,
251062,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
251104,2,0,2,0,2,0,2,0,0,14.0,14.0,0.0,7.0,7.0,
251107,5,5,0,0,5,5,0,0,0,,,,,,
251125,1,1,0,0,1,1,0,0,0,,,,,,
251139,1,1,0,0,1,1,0,0,0,,,,,,
251153,1,0,1,1,0,0,0,0,1,6.0,0.0,6.0,6.0,,6.0
251175,1,1,0,0,1,1,0,0,0,,,,,,
251216,2,2,0,0,2,2,0,0,0,,,,,,
251242,2,1,1,0,2,1,1,0,0,2.0,2.0,0.0,2.0,2.0,
251243,3,0,3,0,3,0,3,0,0,3.0,3.0,0.0,1.0,1.0,
251281,2,1,1,0,2,1,1,0,0,4.0,4.0,0.0,4.0,4.0,
251283,1,1,0,0,1,1,0,0,0,,,,,,
251345,2,0,2,1,1,0,1,0,1,17.0,8.0,9.0,8.5,8.0,9.0
251372,3,3,0,0,3,3,0,0,0,,,,,,
251393,1,1,0,0,1,1,0,0,0,,,,,,
251404,2,1,1,1,1,1,0,0,1,2.0,0.0,2.0,2.0,,2.0
251509,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
251514,1,1,0,0,1,1,0,0,0,,,,,,
251567,2,1,1,0,2,1,1,0,0,3.0,3.0,0.0,3.0,3.0,
251576,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,,0.0
251612,1,1,0,0,1,1,0,0,0,,,,,,
251620,1,1,0,0,1,1,0,0,0,,,,,,
251625,2,2,0,0,2,2,0,0,0,,,,,,
251631,2,2,0,0,2,2,0,0,0,,,,,,
251641,3,3,0,1,2,2,0,1,0,,,,,,
251650,14,0,14,0,14,0,14,0,0,53.0,53.0,0.0,3.7857142857142856,3.7857142857142856,
251658,5,3,2,4,1,0,1,3,1,6.0,3.0,3.0,3.0,3.0,3.0
251734,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,
251755,2,2,0,0,2,2,0,0,0,,,,,,
251769,1,0,1,0,1,0,1,0,0,7.0,7.0,0.0,7.0,7.0,
251833,1,1,0,1,0,0,0,1,0,,,,,,
251846,2,1,1,2,0,0,0,1,1,0.0,0.0,0.0,0.0,,0.0
251947,1,1,0,0,1,1,0,0,0,,,,,,
251953,1,0,1,1,0,0,0,0,1,10.0,0.0,10.0,10.0,,10.0
251963,4,0,4,0,4,0,4,0,0,16.0,16.0,0.0,4.0,4.0,
251994,7,5,2,0,7,5,2,0,0,5.0,5.0,0.0,2.5,2.5,
252009,7,0,7,0,7,0,7,0,0,11.0,11.0,0.0,1.5714285714285714,1.5714285714285714,
252082,3,2,1,0,3,2,1,0,0,1.0,1.0,0.0,1.0,1.0,
252085,15,13,2,14,1,1,0,12,2,7.0,0.0,7.0,3.5,,3.5
252141,1,1,0,0,1,1,0,0,0,,,,,,
252156,2,0,2,2,0,0,0,0,2,16.0,0.0,16.0,8.0,,8.0
252195,1,1,0,0,1,1,0,0,0,,,,,,
252217,9,9,0,1,8,8,0,1,0,,,,,,
252308,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
252311,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
252364,1,1,0,0,1,1,0,0,0,,,,,,
252409,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
252410,1,0,1,1,0,0,0,0,1,5.0,0.0,5.0,5.0,,5.0
252417,30,29,1,30,0,0,0,29,1,0.0,0.0,0.0,0.0,,0.0
252422,1,1,0,0,1,1,0,0,0,,,,,,
252435,2,0,2,0,2,0,2,0,0,3.0,3.0,0.0,1.5,1.5,
252448,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
252560,2,1,1,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,
252566,1,0,1,1,0,0,0,0,1,2.0,0.0,2.0,2.0,,2.0
252570,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,
252578,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
252597,2,1,1,0,2,1,1,0,0,3.0,3.0,0.0,3.0,3.0,
252607,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
252617,1,1,0,0,1,1,0,0,0,,,,,,
252631,1,0,1,0,1,0,1,0,0,4.0,4.0,0.0,4.0,4.0,
252638,1,0,1,0,1,0,1,0,0,4.0,4.0,0.0,4.0,4.0,
252684,3,3,0,0,3,3,0,0,0,,,,,,
252710,1,0,1,1,0,0,0,0,1,6.0,0.0,6.0,6.0,,6.0
252728,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
252736,2,2,0,2,0,0,0,2,0,,,,,,
252765,5,4,1,5,0,0,0,4,1,0.0,0.0,0.0,0.0,,0.0
252776,3,1,2,0,3,1,2,0,0,10.0,10.0,0.0,5.0,5.0,
252787,1,1,0,0,1,1,0,0,0,,,,,,
252825,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
252892,1,1,0,0,1,1,0,0,0,,,,,,
252897,2,1,1,0,2,1,1,0,0,7.0,7.0,0.0,7.0,7.0,
252907,2,0,2,0,2,0,2,0,0,11.0,11.0,0.0,5.5,5.5,
252919,3,2,1,2,1,1,0,1,1,1.0,0.0,1.0,1.0,,1.0
252923,1,0,1,0,1,0,1,0,0,8.0,8.0,0.0,8.0,8.0,
252999,2,2,0,0,2,2,0,0,0,,,,,,
253002,1,0,1,0,1,0,1,0,0,8.0,8.0,0.0,8.0,8.0,
253064,2,2,0,2,0,0,0,2,0,,,,,,
253092,2,1,1,0,2,1,1,0,0,7.0,7.0,0.0,7.0,7.0,
253122,1,0,1,0,1,0,1,0,0,10.0,10.0,0.0,10.0,10.0,
253126,3,2,1,0,3,2,1,0,0,1.0,1.0,0.0,1.0,1.0,
253150,1,0,1,0,1,0,1,0,0,7.0,7.0,0.0,7.0,7.0,
253174,3,2,1,0,3,2,1,0,0,1.0,1.0,0.0,1.0,1.0,
253189,18,7,11,15,3,0,3,7,8,52.0,21.0,31.0,4.7272727272727275,7.0,3.875
253201,1,1,0,0,1,1,0,0,0,,,,,,
253217,1,0,1,0,1,0,1,0,0,7.0,7.0,0.0,7.0,7.0,
253228,1,1,0,0,1,1,0,0,0,,,,,,
253289,1,1,0,1,0,0,0,1,0,,,,,,
253291,3,2,1,0,3,2,1,0,0,1.0,1.0,0.0,1.0,1.0,
253322,1,1,0,0,1,1,0,0,0,,,,,,
253352,1,1,0,0,1,1,0,0,0,,,,,,
253447,1,1,0,0,1,1,0,0,0,,,,,,
253451,1,1,0,0,1,1,0,0,0,,,,,,
253460,1,1,0,1,0,0,0,1,0,,,,,,
253488,1,1,0,0,1,1,0,0,0,,,,,,
253490,5,5,0,0,5,5,0,0,0,,,,,,
253492,2,1,1,2,0,0,0,1,1,3.0,0.0,3.0,3.0,,3.0
253503,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
253561,1,1,0,0,1,1,0,0,0,,,,,,
253564,2,2,0,2,0,0,0,2,0,,,,,,
253578,6,1,5,0,6,1,5,0,0,10.0,10.0,0.0,2.0,2.0,
253630,1,0,1,0,1,0,1,0,0,31.0,31.0,0.0,31.0,31.0,
253641,1,0,1,1,0,0,0,0,1,7.0,0.0,7.0,7.0,,7.0
253646,1,1,0,1,0,0,0,1,0,,,,,,
253751,7,2,5,0,7,2,5,0,0,25.0,25.0,0.0,5.0,5.0,
253770,1,1,0,0,1,1,0,0,0,,,,,,
253776,1,0,1,0,1,0,1,0,0,9.0,9.0,0.0,9.0,9.0,
253821,1,0,1,1,0,0,0,0,1,4.0,0.0,4.0,4.0,,4.0
253833,1,1,0,1,0,0,0,1,0,,,,,,
253857,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
253867,1,1,0,0,1,1,0,0,0,,,,,,
253875,1,1,0,0,1,1,0,0,0,,,,,,
253886,1,1,0,0,1,1,0,0,0,,,,,,
253891,2,0,2,1,1,0,1,0,1,7.0,2.0,5.0,3.5,2.0,5.0
253896,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
253945,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
253951,6,6,0,0,6,6,0,0,0,,,,,,
254063,1,1,0,0,1,1,0,0,0,,,,,,
254076,3,3,0,0,3,3,0,0,0,,,,,,
254084,1,0,1,1,0,0,0,0,1,7.0,0.0,7.0,7.0,,7.0
254095,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
254122,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
254136,1,1,0,0,1,1,0,0,0,,,,,,
254139,1,1,0,1,0,0,0,1,0,,,,,,
254155,1,1,0,0,1,1,0,0,0,,,,,,
254165,9,9,0,7,2,2,0,7,0,,,,,,
254176,2,1,1,0,2,1,1,0,0,8.0,8.0,0.0,8.0,8.0,
254244,4,4,0,0,4,4,0,0,0,,,,,,
254277,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
254282,1,1,0,0,1,1,0,0,0,,,,,,
254286,11,6,5,8,3,0,3,6,2,17.0,9.0,8.0,3.4,3.0,4.0
254297,1,0,1,1,0,0,0,0,1,2.0,0.0,2.0,2.0,,2.0
254337,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
254355,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,
254370,2,1,1,2,0,0,0,1,1,3.0,0.0,3.0,3.0,,3.0
254412,3,0,3,0,3,0,3,0,0,11.0,11.0,0.0,3.6666666666666665,3.6666666666666665,
254423,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
254464,1,1,0,1,0,0,0,1,0,,,,,,
254490,1,1,0,1,0,0,0,1,0,,,,,,
254510,11,6,5,9,2,1,1,5,4,17.0,5.0,12.0,3.4,5.0,3.0
254561,12,8,4,9,3,1,2,7,2,18.0,13.0,5.0,4.5,6.5,2.5
254697,2,0,2,0,2,0,2,0,0,2.0,2.0,0.0,1.0,1.0,
254722,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
254741,1,0,1,1,0,0,0,0,1,2.0,0.0,2.0,2.0,,2.0
254754,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
254787,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
254795,4,2,2,4,0,0,0,2,2,7.0,0.0,7.0,3.5,,3.5
254838,5,2,3,5,0,0,0,2,3,13.0,0.0,13.0,4.333333333333333,,4.333333333333333
254858,1,0,1,0,1,0,1,0,0,9.0,9.0,0.0,9.0,9.0,
254882,1,1,0,0,1,1,0,0,0,,,,,,
254893,1,1,0,0,1,1,0,0,0,,,,,,
254916,2,1,1,0,2,1,1,0,0,4.0,4.0,0.0,4.0,4.0,
254937,1,0,1,0,1,0,1,0,0,4.0,4.0,0.0,4.0,4.0,
255009,1,1,0,0,1,1,0,0,0,,,,,,
255020,1,0,1,0,1,0,1,0,0,6.0,6.0,0.0,6.0,6.0,
255035,1,0,1,1,0,0,0,0,1,2.0,0.0,2.0,2.0,,2.0
255090,1,1,0,1,0,0,0,1,0,,,,,,
255114,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
255153,1,0,1,1,0,0,0,0,1,5.0,0.0,5.0,5.0,,5.0
255185,1,1,0,0,1,1,0,0,0,,,,,,
255315,24,21,3,21,3,2,1,19,2,19.0,13.0,6.0,6.333333333333333,13.0,3.0
255320,2,2,0,0,2,2,0,0,0,,,,,,
255427,1,0,1,1,0,0,0,0,1,13.0,0.0,13.0,13.0,,13.0
255432,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
255447,4,3,1,4,0,0,0,3,1,1.0,0.0,1.0,1.0,,1.0
255516,1,1,0,0,1,1,0,0,0,,,,,,
255538,1,1,0,0,1,1,0,0,0,,,,,,
255580,1,1,0,0,1,1,0,0,0,,,,,,
255588,5,3,2,2,3,2,1,1,1,9.0,3.0,6.0,4.5,3.0,6.0
255619,2,0,2,0,2,0,2,0,0,9.0,9.0,0.0,4.5,4.5,
255621,8,0,8,6,2,0,2,0,6,23.0,3.0,20.0,2.875,1.5,3.3333333333333335
255626,1,1,0,0,1,1,0,0,0,,,,,,
255641,1,1,0,0,1,1,0,0,0,,,,,,
255660,2,1,1,0,2,1,1,0,0,7.0,7.0,0.0,7.0,7.0,
255694,2,1,1,0,2,1,1,0,0,4.0,4.0,0.0,4.0,4.0,
255792,1,1,0,0,1,1,0,0,0,,,,,,
255794,1,1,0,1,0,0,0,1,0,,,,,,
255894,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,,0.0
255901,7,4,3,0,7,4,3,0,0,12.0,12.0,0.0,4.0,4.0,
255937,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
255945,2,2,0,0,2,2,0,0,0,,,,,,
255959,1,0,1,1,0,0,0,0,1,5.0,0.0,5.0,5.0,,5.0
255999,1,1,0,1,0,0,0,1,0,,,,,,
256012,7,6,1,0,7,6,1,0,0,3.0,3.0,0.0,3.0,3.0,
256013,1,1,0,0,1,1,0,0,0,,,,,,
256028,12,9,3,12,0,0,0,9,3,3.0,0.0,3.0,1.0,,1.0
256051,3,1,2,2,1,1,0,0,2,1.0,0.0,1.0,0.5,,0.5
256068,1,1,0,0,1,1,0,0,0,,,,,,
256119,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
256135,1,1,0,0,1,1,0,0,0,,,,,,
256156,1,0,1,0,1,0,1,0,0,9.0,9.0,0.0,9.0,9.0,
256168,2,0,2,0,2,0,2,0,0,6.0,6.0,0.0,3.0,3.0,
256195,1,1,0,1,0,0,0,1,0,,,,,,
256216,1,1,0,0,1,1,0,0,0,,,,,,
256239,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,,0.0
256283,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
256295,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
256378,1,1,0,0,1,1,0,0,0,,,,,,
256395,2,0,2,2,0,0,0,0,2,9.0,0.0,9.0,4.5,,4.5
256425,3,3,0,0,3,3,0,0,0,,,,,,
256434,1,1,0,1,0,0,0,1,0,,,,,,
256453,1,1,0,0,1,1,0,0,0,,,,,,
256454,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
256472,1,0,1,0,1,0,1,0,0,7.0,7.0,0.0,7.0,7.0,
256501,1,0,1,0,1,0,1,0,0,4.0,4.0,0.0,4.0,4.0,
256520,24,21,3,5,19,16,3,5,0,8.0,8.0,0.0,2.6666666666666665,2.6666666666666665,
256527,1,0,1,1,0,0,0,0,1,4.0,0.0,4.0,4.0,,4.0
256540,1,1,0,0,1,1,0,0,0,,,,,,
256621,1,1,0,0,1,1,0,0,0,,,,,,
256633,7,0,7,0,7,0,7,0,0,5.0,5.0,0.0,0.7142857142857143,0.7142857142857143,
256670,1,1,0,1,0,0,0,1,0,,,,,,
256703,2,1,1,0,2,1,1,0,0,7.0,7.0,0.0,7.0,7.0,
256725,6,2,4,0,6,2,4,0,0,7.0,7.0,0.0,1.75,1.75,
256759,3,0,3,0,3,0,3,0,0,17.0,17.0,0.0,5.666666666666667,5.666666666666667,
256774,1,1,0,1,0,0,0,1,0,,,,,,
256861,1,0,1,0,1,0,1,0,0,11.0,11.0,0.0,11.0,11.0,
256870,1,0,1,0,1,0,1,0,0,4.0,4.0,0.0,4.0,4.0,
256876,2,1,1,2,0,0,0,1,1,2.0,0.0,2.0,2.0,,2.0
256877,1,1,0,1,0,0,0,1,0,,,,,,
256960,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
256978,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
256983,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
257027,1,1,0,0,1,1,0,0,0,,,,,,
257058,1,1,0,0,1,1,0,0,0,,,,,,
257103,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
257179,2,1,1,0,2,1,1,0,0,8.0,8.0,0.0,8.0,8.0,
257202,2,0,2,0,2,0,2,0,0,5.0,5.0,0.0,2.5,2.5,
