EID,BTBL,BTCOUNT,BS_BTCOUNT,WS_BTCOUNT,BT_END_COUNT,BT_NORMAL_COUNT,BS_BT_END,WS_BT_END,BT_LIVE,BS_BT_LIVE,WS_BT_LIVE,BS_BT_BL,WS_BT_BL,BS_BT_LIVE_AVG,WS_BT_LIVE_AVG,BT_LIVE_AVG,BT_BL_AVG,BS_BT_BL_AVG,WS_BT_BL_AVG,IS_EXIST_BT,IS_EXIST_NORMAL_BT
219064,1.0,1,0,1,1,0,0,1,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,1.0,,1.0,1,0
219072,0.27,1,1,0,0,1,0,0,,,,0.27,0.0,,,,0.27,0.27,,1,1
219122,0.8,1,1,0,1,0,1,0,3.0,3.0,0.0,0.8,0.0,3.0,,3.0,0.8,0.8,,1,0
219139,1.05,2,2,0,0,2,0,0,,,,1.05,0.0,,,,0.525,0.525,,1,1
219145,2.0,2,1,1,0,2,0,0,,,,1.0,1.0,,,,1.0,1.0,1.0,1,1
219146,0.02,1,1,0,0,1,0,0,,,,0.02,0.0,,,,0.02,0.02,,1,1
219160,1.0,1,0,1,1,0,0,1,4.0,0.0,4.0,0.0,1.0,,4.0,4.0,1.0,,1.0,1,0
219169,1.8399999999999999,2,2,0,0,2,0,0,,,,1.8399999999999999,0.0,,,,0.9199999999999999,0.9199999999999999,,1,1
219199,0.625,2,2,0,0,2,0,0,,,,0.625,0.0,,,,0.3125,0.3125,,1,1
219202,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
219221,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
219302,0.9,1,0,1,0,1,0,0,,,,0.0,0.9,,,,0.9,,0.9,1,1
219305,4.05,5,0,5,0,5,0,0,,,,0.0,4.05,,,,0.8099999999999999,,0.8099999999999999,1,1
219324,0.49600000000000005,5,1,4,0,5,0,0,,,,0.08900000000000001,0.40700000000000003,,,,0.09920000000000001,0.08900000000000001,0.10175000000000001,1,1
219372,1.7,3,1,2,2,1,0,2,25.0,0.0,25.0,0.5,1.2,0.0,12.5,8.333333333333334,0.5666666666666667,0.5,0.6,1,1
219378,0.718,1,0,1,0,1,0,0,,,,0.0,0.718,,,,0.718,,0.718,1,1
219392,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
219416,0.51,1,1,0,0,1,0,0,,,,0.51,0.0,,,,0.51,0.51,,1,1
219438,0.4,1,0,1,0,1,0,0,,,,0.0,0.4,,,,0.4,,0.4,1,1
219458,2.5109999999999997,6,4,2,1,5,1,0,17.0,17.0,0.0,2.0109999999999997,0.5,4.25,0.0,2.8333333333333335,0.4184999999999999,0.5027499999999999,0.25,1,1
219464,2.281,7,4,3,1,6,0,1,3.0,0.0,3.0,1.911,0.37,0.0,1.0,0.42857142857142855,0.3258571428571429,0.47775,0.12333333333333334,1,1
219514,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
219525,13.65,15,15,0,5,10,5,0,114.0,114.0,0.0,13.65,0.0,7.6,,7.6,0.91,0.91,,1,1
219586,0.38,1,1,0,0,1,0,0,,,,0.38,0.0,,,,0.38,0.38,,1,1
219615,0.24300000000000002,2,2,0,0,2,0,0,,,,0.24300000000000002,0.0,,,,0.12150000000000001,0.12150000000000001,,1,1
219618,5.0,5,1,4,0,5,0,0,,,,1.0,4.0,,,,1.0,1.0,1.0,1,1
219656,0.05,1,0,1,1,0,0,1,1.0,0.0,1.0,0.0,0.05,,1.0,1.0,0.05,,0.05,1,0
219669,0.165,1,1,0,0,1,0,0,,,,0.165,0.0,,,,0.165,0.165,,1,1
219683,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
219692,1.7500000000000002,6,2,4,5,1,1,4,22.0,5.0,17.0,0.55,1.2000000000000002,2.5,4.25,3.6666666666666665,0.2916666666666667,0.275,0.30000000000000004,1,1
219718,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
219727,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
219735,0.365,1,1,0,0,1,0,0,,,,0.365,0.0,,,,0.365,0.365,,1,1
219748,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
219781,0.7,2,1,1,0,2,0,0,,,,0.25,0.45,,,,0.35,0.25,0.45,1,1
219791,0.36700000000000005,1,1,0,0,1,0,0,,,,0.36700000000000005,0.0,,,,0.36700000000000005,0.36700000000000005,,1,1
219888,1.2,2,1,1,0,2,0,0,,,,0.5,0.7,,,,0.6,0.5,0.7,1,1
219889,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
219896,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
219944,1.61,4,0,4,1,3,0,1,7.0,0.0,7.0,0.0,1.61,,1.75,1.75,0.4025,,0.4025,1,1
220007,0.75,1,0,1,1,0,0,1,5.0,0.0,5.0,0.0,0.75,,5.0,5.0,0.75,,0.75,1,0
220037,0.3,1,1,0,0,1,0,0,,,,0.3,0.0,,,,0.3,0.3,,1,1
220045,3.11,4,0,4,0,4,0,0,,,,0.0,3.11,,,,0.7775,,0.7775,1,1
220062,10.351999999999999,20,7,13,3,17,2,1,35.0,31.0,4.0,2.902,7.45,4.428571428571429,0.3076923076923077,1.75,0.5176,0.4145714285714286,0.573076923076923,1,1
220065,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
220140,1.02,2,2,0,0,2,0,0,,,,1.02,0.0,,,,0.51,0.51,,1,1
220150,0.615,2,2,0,0,2,0,0,,,,0.615,0.0,,,,0.3075,0.3075,,1,1
220166,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
220174,1.06,3,3,0,1,2,1,0,0.0,0.0,0.0,1.06,0.0,0.0,,0.0,0.35333333333333333,0.35333333333333333,,1,1
220178,0.09,1,1,0,0,1,0,0,,,,0.09,0.0,,,,0.09,0.09,,1,1
220190,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
220194,0.1,1,1,0,0,1,0,0,,,,0.1,0.0,,,,0.1,0.1,,1,1
220203,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
220229,1.4660000000000002,4,1,3,2,2,1,1,15.0,9.0,6.0,0.156,1.31,9.0,2.0,3.75,0.36650000000000005,0.156,0.4366666666666667,1,1
220234,0.05,1,1,0,0,1,0,0,,,,0.05,0.0,,,,0.05,0.05,,1,1
220237,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
220275,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
220281,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
220284,0.4,1,1,0,0,1,0,0,,,,0.4,0.0,,,,0.4,0.4,,1,1
220298,2.567,4,3,1,2,2,2,0,5.0,5.0,0.0,2.317,0.25,1.6666666666666667,0.0,1.25,0.64175,0.7723333333333334,0.25,1,1
220316,1.167,2,0,2,1,1,0,1,4.0,0.0,4.0,0.0,1.167,,2.0,2.0,0.5835,,0.5835,1,1
220324,0.036000000000000004,1,1,0,0,1,0,0,,,,0.036000000000000004,0.0,,,,0.036000000000000004,0.036000000000000004,,1,1
220352,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
220369,1.85,3,3,0,0,3,0,0,,,,1.85,0.0,,,,0.6166666666666667,0.6166666666666667,,1,1
220379,0.046,1,1,0,0,1,0,0,,,,0.046,0.0,,,,0.046,0.046,,1,1
220386,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
220399,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
220403,0.213,1,1,0,0,1,0,0,,,,0.213,0.0,,,,0.213,0.213,,1,1
220436,0.21899999999999997,1,1,0,0,1,0,0,,,,0.21899999999999997,0.0,,,,0.21899999999999997,0.21899999999999997,,1,1
220470,0.003,3,3,0,0,3,0,0,,,,0.003,0.0,,,,0.001,0.001,,1,1
220596,0.25,1,1,0,0,1,0,0,,,,0.25,0.0,,,,0.25,0.25,,1,1
220600,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
220608,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
220616,4.0,4,2,2,0,4,0,0,,,,2.0,2.0,,,,1.0,1.0,1.0,1,1
220635,0.29600000000000004,1,1,0,0,1,0,0,,,,0.29600000000000004,0.0,,,,0.29600000000000004,0.29600000000000004,,1,1
220673,0.33299999999999996,1,1,0,0,1,0,0,,,,0.33299999999999996,0.0,,,,0.33299999999999996,0.33299999999999996,,1,1
220694,0.51,1,1,0,0,1,0,0,,,,0.51,0.0,,,,0.51,0.51,,1,1
220797,0.7,1,1,0,1,0,1,0,8.0,8.0,0.0,0.7,0.0,8.0,,8.0,0.7,0.7,,1,0
220848,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
220857,5.075,11,9,2,0,11,0,0,,,,3.975,1.1,,,,0.46136363636363636,0.44166666666666665,0.55,1,1
220983,0.439,1,0,1,0,1,0,0,,,,0.0,0.439,,,,0.439,,0.439,1,1
220984,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
221031,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
221099,0.05,1,0,1,0,1,0,0,,,,0.0,0.05,,,,0.05,,0.05,1,1
221101,0.733,1,0,1,0,1,0,0,,,,0.0,0.733,,,,0.733,,0.733,1,1
221112,0.033,1,0,1,0,1,0,0,,,,0.0,0.033,,,,0.033,,0.033,1,1
221121,3.607,5,1,4,2,3,0,2,12.0,0.0,12.0,1.0,2.607,0.0,3.0,2.4,0.7214,1.0,0.65175,1,1
221132,0.33299999999999996,1,1,0,0,1,0,0,,,,0.33299999999999996,0.0,,,,0.33299999999999996,0.33299999999999996,,1,1
221250,1.05,2,1,1,0,2,0,0,,,,0.5,0.55,,,,0.525,0.5,0.55,1,1
221283,0.22399999999999998,1,1,0,0,1,0,0,,,,0.22399999999999998,0.0,,,,0.22399999999999998,0.22399999999999998,,1,1
221298,1.0,1,1,0,1,0,1,0,8.0,8.0,0.0,1.0,0.0,8.0,,8.0,1.0,1.0,,1,0
221320,1.52,3,0,3,0,3,0,0,,,,0.0,1.52,,,,0.5066666666666667,,0.5066666666666667,1,1
221347,1.35,2,2,0,0,2,0,0,,,,1.35,0.0,,,,0.675,0.675,,1,1
221354,0.9560000000000001,3,3,0,1,2,1,0,17.0,17.0,0.0,0.9560000000000001,0.0,5.666666666666667,,5.666666666666667,0.3186666666666667,0.3186666666666667,,1,1
221364,0.4,1,0,1,0,1,0,0,,,,0.0,0.4,,,,0.4,,0.4,1,1
221378,1.3,2,2,0,0,2,0,0,,,,1.3,0.0,,,,0.65,0.65,,1,1
221385,3.73,5,5,0,5,0,5,0,96.0,96.0,0.0,3.73,0.0,19.2,,19.2,0.746,0.746,,1,0
221513,2.133,4,4,0,0,4,0,0,,,,2.133,0.0,,,,0.53325,0.53325,,1,1
221532,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
221581,0.3,1,1,0,0,1,0,0,,,,0.3,0.0,,,,0.3,0.3,,1,1
221590,0.35,1,1,0,0,1,0,0,,,,0.35,0.0,,,,0.35,0.35,,1,1
221610,0.69,2,1,1,0,2,0,0,,,,0.49,0.2,,,,0.345,0.49,0.2,1,1
221637,0.04,1,1,0,0,1,0,0,,,,0.04,0.0,,,,0.04,0.04,,1,1
221644,0.15,1,1,0,0,1,0,0,,,,0.15,0.0,,,,0.15,0.15,,1,1
221663,0.6,1,1,0,0,1,0,0,,,,0.6,0.0,,,,0.6,0.6,,1,1
221681,0.667,1,1,0,0,1,0,0,,,,0.667,0.0,,,,0.667,0.667,,1,1
221685,2.3000000000000003,5,5,0,0,5,0,0,,,,2.3000000000000003,0.0,,,,0.4600000000000001,0.4600000000000001,,1,1
221695,2.34,6,1,5,3,3,1,2,23.0,1.0,22.0,0.8,1.5399999999999998,1.0,4.4,3.8333333333333335,0.38999999999999996,0.8,0.30799999999999994,1,1
221720,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
221765,0.134,1,1,0,1,0,1,0,15.0,15.0,0.0,0.134,0.0,15.0,,15.0,0.134,0.134,,1,0
221774,1.4509999999999998,4,2,2,0,4,0,0,,,,0.051000000000000004,1.4,,,,0.36274999999999996,0.025500000000000002,0.7,1,1
221807,0.99,1,0,1,1,0,0,1,2.0,0.0,2.0,0.0,0.99,,2.0,2.0,0.99,,0.99,1,0
221819,0.192,1,1,0,1,0,1,0,6.0,6.0,0.0,0.192,0.0,6.0,,6.0,0.192,0.192,,1,0
221860,4.536,6,5,1,0,6,0,0,,,,3.5999999999999996,0.9359999999999999,,,,0.7559999999999999,0.72,0.9359999999999999,1,1
221926,12.899999999999999,15,0,15,0,15,0,0,,,,0.0,12.899999999999999,,,,0.8599999999999999,,0.8599999999999999,1,1
221928,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
221929,2.05,3,3,0,0,3,0,0,,,,2.05,0.0,,,,0.6833333333333332,0.6833333333333332,,1,1
221949,0.01,1,1,0,0,1,0,0,,,,0.01,0.0,,,,0.01,0.01,,1,1
221955,0.51,1,1,0,0,1,0,0,,,,0.51,0.0,,,,0.51,0.51,,1,1
221959,0.095,1,0,1,0,1,0,0,,,,0.0,0.095,,,,0.095,,0.095,1,1
221960,2.0,2,2,0,1,1,1,0,12.0,12.0,0.0,2.0,0.0,6.0,,6.0,1.0,1.0,,1,1
222002,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
222012,0.5,1,1,0,1,0,1,0,0.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.5,0.5,,1,0
222035,0.013999999999999999,1,0,1,0,1,0,0,,,,0.0,0.013999999999999999,,,,0.013999999999999999,,0.013999999999999999,1,1
222127,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
222156,0.33299999999999996,1,1,0,0,1,0,0,,,,0.33299999999999996,0.0,,,,0.33299999999999996,0.33299999999999996,,1,1
222164,0.3,1,1,0,0,1,0,0,,,,0.3,0.0,,,,0.3,0.3,,1,1
222200,2.381,3,0,3,2,1,0,2,3.0,0.0,3.0,0.0,2.381,,1.0,1.0,0.7936666666666666,,0.7936666666666666,1,1
222225,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
222233,0.37,2,1,1,0,2,0,0,,,,0.2,0.17,,,,0.185,0.2,0.17,1,1
222247,1.5,2,0,2,1,1,0,1,7.0,0.0,7.0,0.0,1.5,,3.5,3.5,0.75,,0.75,1,1
222263,0.51,1,1,0,0,1,0,0,,,,0.51,0.0,,,,0.51,0.51,,1,1
222281,2.95,4,2,2,0,4,0,0,,,,2.0,0.95,,,,0.7375,1.0,0.475,1,1
222297,0.33299999999999996,1,1,0,0,1,0,0,,,,0.33299999999999996,0.0,,,,0.33299999999999996,0.33299999999999996,,1,1
222298,0.9,1,0,1,1,0,0,1,4.0,0.0,4.0,0.0,0.9,,4.0,4.0,0.9,,0.9,1,0
222339,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
222345,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
222421,0.066,1,1,0,0,1,0,0,,,,0.066,0.0,,,,0.066,0.066,,1,1
222423,2.09,3,1,2,0,3,0,0,,,,1.0,1.0899999999999999,,,,0.6966666666666667,1.0,0.5449999999999999,1,1
222499,0.833,2,2,0,0,2,0,0,,,,0.833,0.0,,,,0.4165,0.4165,,1,1
222510,0.2,1,0,1,0,1,0,0,,,,0.0,0.2,,,,0.2,,0.2,1,1
222548,3.0500000000000003,5,3,2,1,4,1,0,12.0,12.0,0.0,2.0,1.05,4.0,0.0,2.4,0.6100000000000001,0.6666666666666666,0.525,1,1
222558,0.1,2,2,0,0,2,0,0,,,,0.1,0.0,,,,0.05,0.05,,1,1
222561,0.245,1,1,0,0,1,0,0,,,,0.245,0.0,,,,0.245,0.245,,1,1
222563,0.2,1,0,1,0,1,0,0,,,,0.0,0.2,,,,0.2,,0.2,1,1
222607,8.037,9,1,8,0,9,0,0,,,,1.0,7.037000000000001,,,,0.8930000000000001,1.0,0.8796250000000001,1,1
222618,2.1,4,3,1,0,4,0,0,,,,1.1,1.0,,,,0.525,0.3666666666666667,1.0,1,1
222657,0.20600000000000002,2,1,1,0,2,0,0,,,,0.106,0.1,,,,0.10300000000000001,0.106,0.1,1,1
222664,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
222828,3.367,5,5,0,4,1,4,0,27.0,27.0,0.0,3.367,0.0,5.4,,5.4,0.6734,0.6734,,1,1
222847,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
222926,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
222952,1.233,2,2,0,0,2,0,0,,,,1.233,0.0,,,,0.6165,0.6165,,1,1
222991,0.55,1,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.55,,0.0,0.0,0.55,,0.55,1,0
222992,0.075,1,0,1,0,1,0,0,,,,0.0,0.075,,,,0.075,,0.075,1,1
223074,0.005,1,1,0,0,1,0,0,,,,0.005,0.0,,,,0.005,0.005,,1,1
223085,2.81,4,4,0,2,2,2,0,19.0,19.0,0.0,2.81,0.0,4.75,,4.75,0.7025,0.7025,,1,1
223088,13.359,23,10,13,11,12,5,6,99.0,64.0,35.0,7.857,5.501999999999999,6.4,2.6923076923076925,4.304347826086956,0.5808260869565217,0.7857000000000001,0.42323076923076913,1,1
223089,0.51,1,0,1,0,1,0,0,,,,0.0,0.51,,,,0.51,,0.51,1,1
223094,0.75,1,1,0,0,1,0,0,,,,0.75,0.0,,,,0.75,0.75,,1,1
223122,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
223129,1.991,2,2,0,0,2,0,0,,,,1.991,0.0,,,,0.9955,0.9955,,1,1
223137,5.269,6,4,2,2,4,2,0,22.0,22.0,0.0,3.444,1.825,5.5,0.0,3.6666666666666665,0.8781666666666667,0.861,0.9125,1,1
223138,0.064,1,1,0,0,1,0,0,,,,0.064,0.0,,,,0.064,0.064,,1,1
223148,0.1,1,0,1,1,0,0,1,2.0,0.0,2.0,0.0,0.1,,2.0,2.0,0.1,,0.1,1,0
223167,0.3,1,0,1,0,1,0,0,,,,0.0,0.3,,,,0.3,,0.3,1,1
223181,0.25,1,1,0,1,0,1,0,6.0,6.0,0.0,0.25,0.0,6.0,,6.0,0.25,0.25,,1,0
223191,0.9,1,1,0,1,0,1,0,3.0,3.0,0.0,0.9,0.0,3.0,,3.0,0.9,0.9,,1,0
223205,0.0,1,1,0,0,1,0,0,,,,0.0,0.0,,,,0.0,0.0,,1,1
223214,0.095,1,0,1,0,1,0,0,,,,0.0,0.095,,,,0.095,,0.095,1,1
223234,0.51,1,0,1,0,1,0,0,,,,0.0,0.51,,,,0.51,,0.51,1,1
223239,0.9,1,1,0,0,1,0,0,,,,0.9,0.0,,,,0.9,0.9,,1,1
223243,0.997,1,0,1,0,1,0,0,,,,0.0,0.997,,,,0.997,,0.997,1,1
223248,0.8,1,0,1,1,0,0,1,8.0,0.0,8.0,0.0,0.8,,8.0,8.0,0.8,,0.8,1,0
223324,0.8,1,0,1,0,1,0,0,,,,0.0,0.8,,,,0.8,,0.8,1,1
223341,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
223362,0.33299999999999996,1,1,0,0,1,0,0,,,,0.33299999999999996,0.0,,,,0.33299999999999996,0.33299999999999996,,1,1
223421,5.15,12,10,2,1,11,1,0,10.0,10.0,0.0,4.5600000000000005,0.59,1.0,0.0,0.8333333333333334,0.4291666666666667,0.45600000000000007,0.295,1,1
223626,1.22,2,0,2,0,2,0,0,,,,0.0,1.22,,,,0.61,,0.61,1,1
223660,7.542,12,12,0,2,10,2,0,18.0,18.0,0.0,7.542,0.0,1.5,,1.5,0.6285,0.6285,,1,1
223705,1.45,3,0,3,0,3,0,0,,,,0.0,1.45,,,,0.48333333333333334,,0.48333333333333334,1,1
223707,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
223741,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
223760,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
223805,0.33299999999999996,1,1,0,0,1,0,0,,,,0.33299999999999996,0.0,,,,0.33299999999999996,0.33299999999999996,,1,1
223827,3.26,5,0,5,0,5,0,0,,,,0.0,3.26,,,,0.6519999999999999,,0.6519999999999999,1,1
223839,2.0,2,1,1,0,2,0,0,,,,1.0,1.0,,,,1.0,1.0,1.0,1,1
223905,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
223910,2.353,6,0,6,0,6,0,0,,,,0.0,2.353,,,,0.3921666666666667,,0.3921666666666667,1,1
223918,5.422,7,5,2,0,7,0,0,,,,4.38,1.042,,,,0.7745714285714286,0.876,0.521,1,1
223943,2.0,2,0,2,0,2,0,0,,,,0.0,2.0,,,,1.0,,1.0,1,1
224047,2.55,3,2,1,0,3,0,0,,,,2.0,0.55,,,,0.85,1.0,0.55,1,1
224112,1.0,2,2,0,0,2,0,0,,,,1.0,0.0,,,,0.5,0.5,,1,1
224120,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
224165,1.5,2,0,2,0,2,0,0,,,,0.0,1.5,,,,0.75,,0.75,1,1
224181,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
224182,0.95,1,1,0,0,1,0,0,,,,0.95,0.0,,,,0.95,0.95,,1,1
224241,0.04,1,1,0,0,1,0,0,,,,0.04,0.0,,,,0.04,0.04,,1,1
224242,1.7099999999999997,17,7,10,0,17,0,0,,,,0.46900000000000003,1.241,,,,0.10058823529411763,0.067,0.12410000000000002,1,1
224287,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
224290,0.8,1,0,1,0,1,0,0,,,,0.0,0.8,,,,0.8,,0.8,1,1
224372,1.25,2,0,2,0,2,0,0,,,,0.0,1.25,,,,0.625,,0.625,1,1
224390,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
224434,0.49,1,0,1,0,1,0,0,,,,0.0,0.49,,,,0.49,,0.49,1,1
224466,4.2,6,4,2,0,6,0,0,,,,3.0,1.2,,,,0.7000000000000001,0.75,0.6,1,1
224511,0.99,1,1,0,1,0,1,0,2.0,2.0,0.0,0.99,0.0,2.0,,2.0,0.99,0.99,,1,0
224528,8.607999999999999,16,8,8,8,8,4,4,70.0,44.0,26.0,3.9709999999999996,4.637,5.5,3.25,4.375,0.5379999999999999,0.49637499999999996,0.579625,1,1
224550,0.25,1,0,1,0,1,0,0,,,,0.0,0.25,,,,0.25,,0.25,1,1
224557,0.03,1,1,0,0,1,0,0,,,,0.03,0.0,,,,0.03,0.03,,1,1
224575,0.015,1,1,0,0,1,0,0,,,,0.015,0.0,,,,0.015,0.015,,1,1
224576,1.02,2,0,2,0,2,0,0,,,,0.0,1.02,,,,0.51,,0.51,1,1
224584,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
224608,0.51,1,0,1,0,1,0,0,,,,0.0,0.51,,,,0.51,,0.51,1,1
224624,0.1,1,0,1,0,1,0,0,,,,0.0,0.1,,,,0.1,,0.1,1,1
224644,0.16,4,1,3,0,4,0,0,,,,0.1,0.060000000000000005,,,,0.04,0.1,0.02,1,1
224686,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
224709,0.5900000000000001,2,1,1,0,2,0,0,,,,0.19,0.4,,,,0.29500000000000004,0.19,0.4,1,1
224775,2.493,3,0,3,0,3,0,0,,,,0.0,2.493,,,,0.831,,0.831,1,1
224776,0.688,1,1,0,0,1,0,0,,,,0.688,0.0,,,,0.688,0.688,,1,1
224869,0.33299999999999996,1,0,1,1,0,0,1,10.0,0.0,10.0,0.0,0.33299999999999996,,10.0,10.0,0.33299999999999996,,0.33299999999999996,1,0
224871,788.5230000000013,2062,4,2058,0,2062,0,0,,,,2.5029999999999997,786.0200000000011,,,,0.38240688651794436,0.6257499999999999,0.3819339164237129,1,1
224941,0.5,1,0,1,1,0,0,1,2.0,0.0,2.0,0.0,0.5,,2.0,2.0,0.5,,0.5,1,0
224945,0.15,1,1,0,0,1,0,0,,,,0.15,0.0,,,,0.15,0.15,,1,1
224946,0.5,1,1,0,1,0,1,0,2.0,2.0,0.0,0.5,0.0,2.0,,2.0,0.5,0.5,,1,0
224957,2.0,2,1,1,1,1,1,0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,1.5,1.0,1.0,1.0,1,1
224964,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
225030,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
225071,0.85,1,1,0,0,1,0,0,,,,0.85,0.0,,,,0.85,0.85,,1,1
225101,0.3,1,1,0,1,0,1,0,7.0,7.0,0.0,0.3,0.0,7.0,,7.0,0.3,0.3,,1,0
225115,0.9,2,1,1,0,2,0,0,,,,0.5,0.4,,,,0.45,0.5,0.4,1,1
225137,0.1,1,0,1,0,1,0,0,,,,0.0,0.1,,,,0.1,,0.1,1,1
225159,0.6,1,0,1,0,1,0,0,,,,0.0,0.6,,,,0.6,,0.6,1,1
225182,1.35,3,2,1,1,2,1,0,13.0,13.0,0.0,0.85,0.5,6.5,0.0,4.333333333333333,0.45,0.425,0.5,1,1
225186,5.614,15,8,7,3,12,2,1,13.0,6.0,7.0,2.33,3.284,0.75,1.0,0.8666666666666667,0.37426666666666664,0.29125,0.46914285714285714,1,1
225207,0.59,1,1,0,0,1,0,0,,,,0.59,0.0,,,,0.59,0.59,,1,1
225229,0.229,2,0,2,0,2,0,0,,,,0.0,0.229,,,,0.1145,,0.1145,1,1
225233,0.1,1,1,0,1,0,1,0,5.0,5.0,0.0,0.1,0.0,5.0,,5.0,0.1,0.1,,1,0
225255,5.4,9,9,0,0,9,0,0,,,,5.4,0.0,,,,0.6000000000000001,0.6000000000000001,,1,1
225289,6.3,7,0,7,2,5,0,2,6.0,0.0,6.0,0.0,6.3,,0.8571428571428571,0.8571428571428571,0.9,,0.9,1,1
225299,0.02,1,0,1,0,1,0,0,,,,0.0,0.02,,,,0.02,,0.02,1,1
225300,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
225369,0.601,2,1,1,0,2,0,0,,,,0.091,0.51,,,,0.3005,0.091,0.51,1,1
225388,0.161,1,0,1,0,1,0,0,,,,0.0,0.161,,,,0.161,,0.161,1,1
225407,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
225411,0.077,1,1,0,0,1,0,0,,,,0.077,0.0,,,,0.077,0.077,,1,1
225464,1.93,3,0,3,0,3,0,0,,,,0.0,1.93,,,,0.6433333333333333,,0.6433333333333333,1,1
