EID,RECRNUM,IS_WZ1,IS_WZ2,IS_WZ3,WZ1_RECRNUM,WZ2_RECRNUM,WZ3_RECRNUM,WZ_COUNT,IS_RECR
290509,337.0,1,0,1,2.0,0.0,335.0,2,1
290514,73.0,0,1,1,0.0,50.0,23.0,2,1
290527,51.0,0,1,0,0.0,51.0,0.0,1,1
290562,244.0,0,1,1,0.0,209.0,35.0,2,1
290587,12.0,0,0,1,0.0,0.0,12.0,1,1
290593,53.0,1,1,1,7.0,34.0,12.0,3,1
290595,,0,1,0,,,,1,0
290600,9.0,0,0,1,0.0,0.0,9.0,1,1
290637,35.0,0,1,1,0.0,34.0,1.0,2,1
290648,37.0,0,1,0,0.0,37.0,0.0,1,1
290654,3.0,0,1,0,0.0,3.0,0.0,1,1
290679,,0,1,0,,,,1,0
290707,16.0,0,0,1,0.0,0.0,16.0,1,1
290725,,1,0,0,,,,1,0
290747,12.0,0,1,1,0.0,8.0,4.0,2,1
290753,1.0,0,1,0,0.0,1.0,0.0,1,1
290782,11.0,0,1,0,0.0,11.0,0.0,1,1
290784,64.0,0,1,1,0.0,28.0,36.0,2,1
290795,1.0,0,0,1,0.0,0.0,1.0,1,1
290801,1.0,1,0,0,1.0,0.0,0.0,1,1
290814,17.0,1,1,0,17.0,0.0,0.0,2,1
290834,42.0,0,0,1,0.0,0.0,42.0,1,1
290854,8.0,0,1,0,0.0,8.0,0.0,1,1
290860,20.0,1,1,1,5.0,6.0,9.0,3,1
290881,18.0,0,1,0,0.0,18.0,0.0,1,1
290912,12.0,0,0,1,0.0,0.0,12.0,1,1
290941,2.0,0,0,1,0.0,0.0,2.0,1,1
290982,31.0,0,0,1,0.0,0.0,31.0,1,1
291048,14.0,0,1,0,0.0,14.0,0.0,1,1
291091,6.0,0,1,0,0.0,6.0,0.0,1,1
291098,1.0,0,1,0,0.0,1.0,0.0,1,1
291127,21.0,0,1,1,0.0,21.0,0.0,2,1
291143,2.0,0,1,0,0.0,2.0,0.0,1,1
291160,8.0,1,1,0,0.0,8.0,0.0,2,1
291229,8.0,0,1,0,0.0,8.0,0.0,1,1
291252,99.0,0,1,0,0.0,99.0,0.0,1,1
291309,58.0,0,1,0,0.0,58.0,0.0,1,1
291324,2.0,1,0,0,2.0,0.0,0.0,1,1
291331,15.0,0,1,1,0.0,9.0,6.0,2,1
291358,,1,0,1,,,,2,0
291374,6.0,0,1,0,0.0,6.0,0.0,1,1
291419,129.0,0,1,0,0.0,129.0,0.0,1,1
291446,,0,1,0,,,,1,0
291483,11.0,0,0,1,0.0,0.0,11.0,1,1
291498,282.0,0,1,1,0.0,192.0,90.0,2,1
291501,28.0,0,1,0,0.0,28.0,0.0,1,1
291521,10.0,0,0,1,0.0,0.0,10.0,1,1
291535,3.0,0,0,1,0.0,0.0,3.0,1,1
291553,2.0,0,1,0,0.0,2.0,0.0,1,1
291626,15.0,0,1,0,0.0,15.0,0.0,1,1
291669,4.0,0,0,1,0.0,0.0,4.0,1,1
291677,3.0,0,1,0,0.0,3.0,0.0,1,1
291681,,0,0,1,,,,1,0
291728,31.0,0,0,1,0.0,0.0,31.0,1,1
291750,21.0,0,0,1,0.0,0.0,21.0,1,1
291757,2.0,0,0,1,0.0,0.0,2.0,1,1
291771,,0,0,1,,,,1,0
291788,156.0,0,1,1,0.0,94.0,62.0,2,1
291791,15.0,1,1,0,6.0,9.0,0.0,2,1
291792,14.0,0,0,1,0.0,0.0,14.0,1,1
291843,12.0,0,0,1,0.0,0.0,12.0,1,1
291848,3.0,0,0,1,0.0,0.0,3.0,1,1
291864,7.0,0,1,0,0.0,7.0,0.0,1,1
291872,1.0,0,0,1,0.0,0.0,1.0,1,1
291888,3.0,0,1,0,0.0,3.0,0.0,1,1
291891,9.0,0,0,1,0.0,0.0,9.0,1,1
291910,32.0,1,1,1,0.0,27.0,5.0,3,1
291967,2.0,0,0,1,0.0,0.0,2.0,1,1
291991,3.0,0,1,0,0.0,3.0,0.0,1,1
292011,20.0,0,1,0,0.0,20.0,0.0,1,1
292029,4.0,0,1,0,0.0,4.0,0.0,1,1
292031,,0,0,1,,,,1,0
292062,9.0,0,1,1,0.0,7.0,2.0,2,1
292074,35.0,0,1,0,0.0,35.0,0.0,1,1
292077,,0,1,0,,,,1,0
292104,2.0,0,1,0,0.0,2.0,0.0,1,1
292137,3.0,0,1,1,0.0,1.0,2.0,2,1
292149,,1,0,0,,,,1,0
292165,9.0,1,1,0,1.0,8.0,0.0,2,1
292166,,0,1,0,,,,1,0
292174,19.0,0,0,1,0.0,0.0,19.0,1,1
292192,50.0,0,1,0,0.0,50.0,0.0,1,1
292222,19.0,0,0,1,0.0,0.0,19.0,1,1
292250,1.0,0,1,0,0.0,1.0,0.0,1,1
292312,33.0,0,1,1,0.0,29.0,4.0,2,1
292387,4.0,0,0,1,0.0,0.0,4.0,1,1
292390,2.0,0,0,1,0.0,0.0,2.0,1,1
292426,13.0,0,1,0,0.0,13.0,0.0,1,1
292434,26.0,1,1,1,3.0,23.0,0.0,3,1
292447,23.0,1,1,1,8.0,15.0,0.0,3,1
292501,167.0,1,1,1,40.0,97.0,30.0,3,1
292572,12.0,0,1,0,0.0,12.0,0.0,1,1
292586,103.0,0,1,1,0.0,88.0,15.0,2,1
292617,32.0,1,1,0,0.0,32.0,0.0,2,1
292624,,0,1,0,,,,1,0
292642,1.0,0,0,1,0.0,0.0,1.0,1,1
292654,3.0,0,1,0,0.0,3.0,0.0,1,1
292671,19.0,0,0,1,0.0,0.0,19.0,1,1
292674,3.0,0,1,0,0.0,3.0,0.0,1,1
292677,24.0,0,1,1,0.0,24.0,0.0,2,1
292721,15.0,0,1,0,0.0,15.0,0.0,1,1
292733,17.0,0,0,1,0.0,0.0,17.0,1,1
292747,14.0,0,1,0,0.0,14.0,0.0,1,1
292771,9.0,0,1,0,0.0,9.0,0.0,1,1
292774,59.0,0,1,1,0.0,55.0,4.0,2,1
292783,,0,1,0,,,,1,0
292788,14.0,0,1,0,0.0,14.0,0.0,1,1
292809,13.0,0,0,1,0.0,0.0,13.0,1,1
292845,7.0,1,1,0,0.0,7.0,0.0,2,1
292860,,0,1,0,,,,1,0
292875,1.0,0,1,0,0.0,1.0,0.0,1,1
292876,428.0,0,1,0,0.0,428.0,0.0,1,1
292885,2.0,0,0,1,0.0,0.0,2.0,1,1
292904,,0,0,1,,,,1,0
292936,3.0,0,0,1,0.0,0.0,3.0,1,1
292964,7.0,1,1,0,1.0,6.0,0.0,2,1
293001,38.0,1,1,1,22.0,7.0,9.0,3,1
293010,38.0,1,1,1,6.0,32.0,0.0,3,1
293014,5.0,0,1,0,0.0,5.0,0.0,1,1
293046,8.0,0,1,0,0.0,8.0,0.0,1,1
293063,18.0,1,1,1,5.0,6.0,7.0,3,1
293112,1.0,0,1,0,0.0,1.0,0.0,1,1
293114,3.0,0,1,0,0.0,3.0,0.0,1,1
293116,,0,1,0,,,,1,0
293120,,0,1,0,,,,1,0
293164,4.0,0,1,0,0.0,4.0,0.0,1,1
293170,,1,1,0,,,,2,0
293247,15.0,0,1,1,0.0,11.0,4.0,2,1
293322,,1,0,1,,,,2,0
293331,,0,0,1,,,,1,0
293346,4.0,1,0,0,4.0,0.0,0.0,1,1
293352,,1,0,0,,,,1,0
293415,22.0,0,1,0,0.0,22.0,0.0,1,1
293421,8.0,1,1,0,2.0,6.0,0.0,2,1
293431,,0,1,0,,,,1,0
293482,8.0,0,0,1,0.0,0.0,8.0,1,1
293496,17.0,1,1,0,2.0,15.0,0.0,2,1
293558,5.0,1,0,1,0.0,0.0,5.0,2,1
293581,1.0,1,0,0,1.0,0.0,0.0,1,1
293592,33.0,0,1,0,0.0,33.0,0.0,1,1
293593,,1,0,0,,,,1,0
293608,11.0,0,1,0,0.0,11.0,0.0,1,1
293623,15.0,0,1,0,0.0,15.0,0.0,1,1
293668,1.0,0,0,1,0.0,0.0,1.0,1,1
293699,,1,0,0,,,,1,0
293760,14.0,0,1,0,0.0,14.0,0.0,1,1
293763,7.0,1,1,1,0.0,5.0,2.0,3,1
293784,6.0,0,0,1,0.0,0.0,6.0,1,1
293787,93.0,1,1,1,0.0,56.0,37.0,3,1
293822,7.0,0,0,1,0.0,0.0,7.0,1,1
293835,,0,1,0,,,,1,0
293867,402.0,1,1,1,21.0,283.0,98.0,3,1
293871,12.0,0,0,1,0.0,0.0,12.0,1,1
293880,64.0,0,1,0,0.0,64.0,0.0,1,1
293917,6.0,0,0,1,0.0,0.0,6.0,1,1
293930,5.0,0,0,1,0.0,0.0,5.0,1,1
293940,27.0,0,1,1,0.0,6.0,21.0,2,1
293949,23.0,0,1,1,0.0,14.0,9.0,2,1
293957,49.0,1,1,1,8.0,7.0,34.0,3,1
293973,,1,0,0,,,,1,0
293994,11.0,0,1,0,0.0,11.0,0.0,1,1
294034,32.0,0,1,1,0.0,32.0,0.0,2,1
294069,16.0,0,1,0,0.0,16.0,0.0,1,1
294071,40.0,1,1,1,4.0,19.0,17.0,3,1
294082,,0,0,1,,,,1,0
294094,6.0,0,1,0,0.0,6.0,0.0,1,1
294102,,0,1,0,,,,1,0
294123,110.0,1,1,1,22.0,25.0,63.0,3,1
294128,23.0,0,0,1,0.0,0.0,23.0,1,1
294136,133.0,1,1,1,3.0,118.0,12.0,3,1
294232,6.0,0,0,1,0.0,0.0,6.0,1,1
294254,399.0,0,1,0,0.0,399.0,0.0,1,1
294321,34.0,0,1,1,0.0,34.0,0.0,2,1
294353,36.0,1,1,0,17.0,19.0,0.0,2,1
294392,,0,0,1,,,,1,0
294417,24.0,0,1,0,0.0,24.0,0.0,1,1
294461,5.0,1,0,0,5.0,0.0,0.0,1,1
294501,4.0,1,0,0,4.0,0.0,0.0,1,1
294505,7.0,0,1,0,0.0,7.0,0.0,1,1
294511,35.0,0,1,1,0.0,22.0,13.0,2,1
294517,10.0,0,1,0,0.0,10.0,0.0,1,1
294558,10.0,0,1,1,0.0,7.0,3.0,2,1
294614,6.0,0,1,0,0.0,6.0,0.0,1,1
294658,1.0,0,0,1,0.0,0.0,1.0,1,1
294666,,1,0,0,,,,1,0
294668,13.0,0,1,0,0.0,13.0,0.0,1,1
294670,19.0,0,1,0,0.0,19.0,0.0,1,1
294671,67.0,0,1,1,0.0,36.0,31.0,2,1
294681,7.0,0,1,0,0.0,7.0,0.0,1,1
294684,6.0,0,0,1,0.0,0.0,6.0,1,1
294688,58.0,1,1,0,0.0,58.0,0.0,2,1
294689,10.0,0,1,1,0.0,10.0,0.0,2,1
294696,,0,0,1,,,,1,0
294697,38.0,0,1,1,0.0,32.0,6.0,2,1
294710,1.0,0,1,0,0.0,1.0,0.0,1,1
294716,462.0,0,1,1,0.0,461.0,1.0,2,1
294729,71.0,0,1,0,0.0,71.0,0.0,1,1
294741,,0,1,1,,,,2,0
294782,185.0,0,1,0,0.0,185.0,0.0,1,1
294788,45.0,1,1,1,0.0,23.0,22.0,3,1
294837,8.0,0,0,1,0.0,0.0,8.0,1,1
294905,7.0,0,1,0,0.0,7.0,0.0,1,1
294979,3.0,0,0,1,0.0,0.0,3.0,1,1
294999,5.0,1,0,1,0.0,0.0,5.0,2,1
295001,18.0,1,1,0,0.0,18.0,0.0,2,1
295003,1.0,0,1,0,0.0,1.0,0.0,1,1
295014,6.0,0,0,1,0.0,0.0,6.0,1,1
295026,44.0,1,0,1,21.0,0.0,23.0,2,1
295029,5.0,0,0,1,0.0,0.0,5.0,1,1
295073,35.0,1,1,1,0.0,22.0,13.0,3,1
295089,4.0,0,0,1,0.0,0.0,4.0,1,1
295102,10.0,0,0,1,0.0,0.0,10.0,1,1
295150,,0,1,0,,,,1,0
295180,24.0,0,1,0,0.0,24.0,0.0,1,1
295231,45.0,0,1,1,0.0,21.0,24.0,2,1
295233,28.0,0,1,1,0.0,20.0,8.0,2,1
295260,100.0,1,1,0,6.0,94.0,0.0,2,1
295292,20.0,0,1,0,0.0,20.0,0.0,1,1
295300,51.0,1,1,1,9.0,29.0,13.0,3,1
295312,69.0,0,1,1,0.0,6.0,63.0,2,1
295334,14.0,0,1,0,0.0,14.0,0.0,1,1
295346,103.0,1,1,1,39.0,41.0,23.0,3,1
295365,1.0,0,1,0,0.0,1.0,0.0,1,1
295366,3.0,0,1,0,0.0,3.0,0.0,1,1
295372,,0,1,1,,,,2,0
295377,11.0,0,1,0,0.0,11.0,0.0,1,1
295380,58.0,0,1,0,0.0,58.0,0.0,1,1
295383,7.0,1,0,1,4.0,0.0,3.0,2,1
295397,7.0,0,1,0,0.0,7.0,0.0,1,1
295449,15.0,0,1,0,0.0,15.0,0.0,1,1
295503,8.0,0,1,0,0.0,8.0,0.0,1,1
295512,33.0,0,0,1,0.0,0.0,33.0,1,1
295637,3.0,0,1,0,0.0,3.0,0.0,1,1
295664,1.0,0,0,1,0.0,0.0,1.0,1,1
295676,95.0,1,1,1,9.0,82.0,4.0,3,1
295678,31.0,0,1,1,0.0,19.0,12.0,2,1
295714,1.0,0,1,0,0.0,1.0,0.0,1,1
295735,4.0,0,1,1,0.0,3.0,1.0,2,1
295751,33.0,0,1,1,0.0,15.0,18.0,2,1
295792,28.0,0,1,0,0.0,28.0,0.0,1,1
295824,39.0,1,1,1,3.0,32.0,4.0,3,1
295876,7.0,0,1,0,0.0,7.0,0.0,1,1
295884,,0,0,1,,,,1,0
295985,15.0,0,0,1,0.0,0.0,15.0,1,1
295989,1.0,1,0,0,1.0,0.0,0.0,1,1
295991,31.0,0,0,1,0.0,0.0,31.0,1,1
296035,,0,1,0,,,,1,0
296058,43.0,1,1,1,0.0,20.0,23.0,3,1
296062,27.0,0,1,1,0.0,3.0,24.0,2,1
296165,11.0,0,1,1,0.0,6.0,5.0,2,1
296188,18.0,1,1,1,0.0,8.0,10.0,3,1
296202,5.0,1,0,1,0.0,0.0,5.0,2,1
296203,3.0,0,1,0,0.0,3.0,0.0,1,1
296213,9.0,0,0,1,0.0,0.0,9.0,1,1
296217,1.0,0,1,0,0.0,1.0,0.0,1,1
296242,85.0,0,1,0,0.0,85.0,0.0,1,1
296317,62.0,0,1,1,0.0,41.0,21.0,2,1
296320,83.0,0,1,1,0.0,40.0,43.0,2,1
296373,15.0,0,1,1,0.0,5.0,10.0,2,1
296385,2.0,0,1,1,0.0,1.0,1.0,2,1
296404,2.0,0,1,0,0.0,2.0,0.0,1,1
296414,,0,1,0,,,,1,0
296419,,0,0,1,,,,1,0
296446,17.0,0,1,1,0.0,7.0,10.0,2,1
296447,,0,1,0,,,,1,0
296528,63.0,0,1,0,0.0,63.0,0.0,1,1
296561,2.0,0,1,0,0.0,2.0,0.0,1,1
296749,241.0,1,1,1,42.0,145.0,54.0,3,1
296822,5.0,0,1,1,0.0,1.0,4.0,2,1
296867,,0,1,0,,,,1,0
296923,92.0,0,1,1,0.0,65.0,27.0,2,1
296944,9.0,0,1,1,0.0,1.0,8.0,2,1
296945,9.0,0,1,0,0.0,9.0,0.0,1,1
296962,23.0,1,0,1,9.0,0.0,14.0,2,1
296968,3.0,0,1,0,0.0,3.0,0.0,1,1
296995,8.0,0,0,1,0.0,0.0,8.0,1,1
297020,5.0,0,1,0,0.0,5.0,0.0,1,1
297046,12.0,0,0,1,0.0,0.0,12.0,1,1
297059,,0,0,1,,,,1,0
297094,18.0,0,1,1,0.0,5.0,13.0,2,1
297105,13.0,1,0,1,1.0,0.0,12.0,2,1
297113,39.0,1,0,0,39.0,0.0,0.0,1,1
297157,15.0,1,1,0,0.0,15.0,0.0,2,1
297164,6.0,0,0,1,0.0,0.0,6.0,1,1
297169,,0,0,1,,,,1,0
297200,18.0,0,1,0,0.0,18.0,0.0,1,1
297202,7.0,0,1,1,0.0,2.0,5.0,2,1
297211,267.0,1,1,1,10.0,201.0,56.0,3,1
297236,17.0,1,0,1,0.0,0.0,17.0,2,1
297256,2.0,0,1,0,0.0,2.0,0.0,1,1
297269,19.0,0,1,1,0.0,14.0,5.0,2,1
297287,16.0,0,1,0,0.0,16.0,0.0,1,1
297303,52.0,0,1,1,0.0,48.0,4.0,2,1
297321,136.0,0,1,0,0.0,136.0,0.0,1,1
297327,44.0,0,1,1,0.0,41.0,3.0,2,1
297361,5.0,0,1,0,0.0,5.0,0.0,1,1
297371,4.0,0,1,0,0.0,4.0,0.0,1,1
297372,109.0,0,1,1,0.0,51.0,58.0,2,1
297379,23.0,1,1,1,2.0,14.0,7.0,3,1
297394,,0,1,0,,,,1,0
297418,2.0,0,1,0,0.0,2.0,0.0,1,1
297425,,1,0,0,,,,1,0
297448,10.0,1,0,0,10.0,0.0,0.0,1,1
297451,51.0,0,1,1,0.0,41.0,10.0,2,1
297452,19.0,0,1,0,0.0,19.0,0.0,1,1
297490,,0,0,1,,,,1,0
297500,1.0,0,0,1,0.0,0.0,1.0,1,1
297513,136.0,1,1,1,11.0,111.0,14.0,3,1
297524,2.0,0,1,0,0.0,2.0,0.0,1,1
297528,4.0,0,1,0,0.0,4.0,0.0,1,1
297534,4.0,0,0,1,0.0,0.0,4.0,1,1
297618,3.0,0,1,0,0.0,3.0,0.0,1,1
297629,,1,1,0,,,,2,0
297665,99.0,1,1,1,13.0,52.0,34.0,3,1
297668,122.0,0,1,1,0.0,61.0,61.0,2,1
297701,8.0,0,1,0,0.0,8.0,0.0,1,1
297707,10.0,1,1,1,0.0,9.0,1.0,3,1
297716,4.0,0,1,1,0.0,0.0,4.0,2,1
297732,14.0,0,1,0,0.0,14.0,0.0,1,1
297735,12.0,1,1,1,0.0,12.0,0.0,3,1
297793,9.0,0,0,1,0.0,0.0,9.0,1,1
297836,20.0,0,1,0,0.0,20.0,0.0,1,1
297851,92.0,1,1,1,12.0,43.0,37.0,3,1
297904,5.0,0,0,1,0.0,0.0,5.0,1,1
297924,22.0,0,1,1,0.0,20.0,2.0,2,1
297926,18.0,0,1,0,0.0,18.0,0.0,1,1
297937,1.0,0,1,0,0.0,1.0,0.0,1,1
297941,8.0,0,1,0,0.0,8.0,0.0,1,1
297958,,0,1,0,,,,1,0
298011,35.0,0,1,0,0.0,35.0,0.0,1,1
298105,53.0,1,1,0,4.0,49.0,0.0,2,1
298122,4.0,1,1,1,0.0,2.0,2.0,3,1
298123,5.0,0,0,1,0.0,0.0,5.0,1,1
298133,25.0,0,1,0,0.0,25.0,0.0,1,1
298147,71.0,0,1,0,0.0,71.0,0.0,1,1
298250,62.0,1,0,0,62.0,0.0,0.0,1,1
298274,7.0,1,0,0,7.0,0.0,0.0,1,1
298293,44.0,0,1,0,0.0,44.0,0.0,1,1
298333,,1,0,0,,,,1,0
298336,8.0,0,1,1,0.0,5.0,3.0,2,1
298347,9.0,0,1,1,0.0,9.0,0.0,2,1
298429,5.0,1,1,0,2.0,3.0,0.0,2,1
298491,32.0,0,1,0,0.0,32.0,0.0,1,1
298497,23.0,1,1,1,0.0,23.0,0.0,3,1
298508,13.0,0,1,1,0.0,7.0,6.0,2,1
298525,7.0,0,0,1,0.0,0.0,7.0,1,1
298526,46.0,1,1,1,4.0,16.0,26.0,3,1
298674,5.0,0,0,1,0.0,0.0,5.0,1,1
298753,,0,1,1,,,,2,0
298762,25.0,0,1,0,0.0,25.0,0.0,1,1
298807,11.0,0,0,1,0.0,0.0,11.0,1,1
298817,65.0,1,1,1,0.0,46.0,19.0,3,1
298838,7.0,0,0,1,0.0,0.0,7.0,1,1
298894,33.0,1,0,1,7.0,0.0,26.0,2,1
298926,,1,0,0,,,,1,0
298940,3.0,0,1,0,0.0,3.0,0.0,1,1
298949,2.0,0,0,1,0.0,0.0,2.0,1,1
298958,,0,1,0,,,,1,0
298961,27.0,1,0,1,6.0,0.0,21.0,2,1
298970,1.0,1,0,1,0.0,0.0,1.0,2,1
298972,23.0,0,0,1,0.0,0.0,23.0,1,1
298979,11.0,0,1,0,0.0,11.0,0.0,1,1
298991,82.0,1,1,1,27.0,46.0,9.0,3,1
299024,1.0,1,0,0,1.0,0.0,0.0,1,1
299053,1.0,0,1,0,0.0,1.0,0.0,1,1
299063,,0,1,0,,,,1,0
299064,7.0,0,0,1,0.0,0.0,7.0,1,1
299089,26.0,0,1,1,0.0,15.0,11.0,2,1
299094,1.0,0,0,1,0.0,0.0,1.0,1,1
299101,81.0,0,0,1,0.0,0.0,81.0,1,1
299102,3.0,0,1,1,0.0,2.0,1.0,2,1
299136,,1,0,0,,,,1,0
299139,8.0,0,1,1,0.0,5.0,3.0,2,1
299149,,0,1,0,,,,1,0
299173,83.0,1,1,1,8.0,45.0,30.0,3,1
299199,5.0,1,1,0,3.0,2.0,0.0,2,1
299216,15.0,0,1,0,0.0,15.0,0.0,1,1
299232,,0,1,0,,,,1,0
299240,31.0,1,1,1,3.0,12.0,16.0,3,1
299247,25.0,0,1,1,0.0,19.0,6.0,2,1
299248,120.0,0,1,1,0.0,82.0,38.0,2,1
299274,31.0,0,1,1,0.0,30.0,1.0,2,1
299303,16.0,1,1,0,0.0,16.0,0.0,2,1
299313,11.0,1,0,1,0.0,0.0,11.0,2,1
299326,,0,1,0,,,,1,0
299328,8.0,0,1,0,0.0,8.0,0.0,1,1
299331,4.0,0,1,0,0.0,4.0,0.0,1,1
299360,8.0,0,1,0,0.0,8.0,0.0,1,1
299371,7.0,0,1,1,0.0,2.0,5.0,2,1
299387,3.0,0,0,1,0.0,0.0,3.0,1,1
299392,29.0,0,1,1,0.0,18.0,11.0,2,1
299408,22.0,1,1,1,0.0,16.0,6.0,3,1
299472,447.0,1,1,1,43.0,278.0,126.0,3,1
299508,45.0,0,0,1,0.0,0.0,45.0,1,1
299564,,1,0,0,,,,1,0
299594,1.0,0,1,0,0.0,1.0,0.0,1,1
299627,5.0,0,1,0,0.0,5.0,0.0,1,1
299629,29.0,0,1,1,0.0,28.0,1.0,2,1
299642,,1,0,0,,,,1,0
299654,18.0,0,0,1,0.0,0.0,18.0,1,1
299667,52.0,0,1,1,0.0,52.0,0.0,2,1
299689,25.0,0,1,1,0.0,19.0,6.0,2,1
299713,2.0,0,0,1,0.0,0.0,2.0,1,1
299736,1.0,0,1,0,0.0,1.0,0.0,1,1
299751,100.0,0,1,1,0.0,73.0,27.0,2,1
299773,2.0,0,1,1,0.0,2.0,0.0,2,1
299787,3.0,0,0,1,0.0,0.0,3.0,1,1
299826,10.0,0,1,0,0.0,10.0,0.0,1,1
299834,27.0,0,1,1,0.0,20.0,7.0,2,1
299840,10.0,0,1,0,0.0,10.0,0.0,1,1
299903,20.0,0,1,0,0.0,20.0,0.0,1,1
299920,36.0,1,1,1,0.0,36.0,0.0,3,1
299929,,0,1,0,,,,1,0
299944,5.0,1,0,1,0.0,0.0,5.0,2,1
299985,6.0,0,0,1,0.0,0.0,6.0,1,1
299999,29.0,1,1,1,1.0,26.0,2.0,3,1
300006,9.0,0,0,1,0.0,0.0,9.0,1,1
300034,,1,0,0,,,,1,0
300037,4.0,0,0,1,0.0,0.0,4.0,1,1
300091,11.0,0,1,0,0.0,11.0,0.0,1,1
300095,12.0,1,0,0,12.0,0.0,0.0,1,1
300131,25.0,0,1,1,0.0,13.0,12.0,2,1
300175,30.0,1,1,0,0.0,30.0,0.0,2,1
300177,9.0,0,1,0,0.0,9.0,0.0,1,1
300182,9.0,0,1,0,0.0,9.0,0.0,1,1
300277,,0,0,1,,,,1,0
300282,3.0,0,1,0,0.0,3.0,0.0,1,1
300300,13.0,0,0,1,0.0,0.0,13.0,1,1
300336,,1,0,0,,,,1,0
300390,4.0,1,0,0,4.0,0.0,0.0,1,1
300445,146.0,1,1,1,0.0,85.0,61.0,3,1
300449,2.0,0,1,0,0.0,2.0,0.0,1,1
300450,39.0,0,0,1,0.0,0.0,39.0,1,1
300459,26.0,1,1,0,4.0,22.0,0.0,2,1
300502,3.0,0,1,0,0.0,3.0,0.0,1,1
300525,13.0,0,1,0,0.0,13.0,0.0,1,1
300542,6.0,0,0,1,0.0,0.0,6.0,1,1
300669,3.0,0,1,0,0.0,3.0,0.0,1,1
300747,,0,1,0,,,,1,0
300755,14.0,0,1,0,0.0,14.0,0.0,1,1
300790,17.0,0,1,1,0.0,0.0,17.0,2,1
300864,275.0,1,1,1,37.0,233.0,5.0,3,1
300865,5.0,0,1,0,0.0,5.0,0.0,1,1
300890,6.0,0,1,1,0.0,6.0,0.0,2,1
300907,11.0,0,1,0,0.0,11.0,0.0,1,1
300952,216.0,0,1,1,0.0,119.0,97.0,2,1
300971,3.0,0,1,0,0.0,3.0,0.0,1,1
300978,18.0,1,1,1,1.0,8.0,9.0,3,1
301004,9.0,0,1,0,0.0,9.0,0.0,1,1
301008,,1,0,0,,,,1,0
301044,1.0,0,1,0,0.0,1.0,0.0,1,1
301064,,0,1,1,,,,2,0
301086,,0,1,0,,,,1,0
301155,30.0,0,1,1,0.0,29.0,1.0,2,1
301159,48.0,0,1,1,0.0,35.0,13.0,2,1
301180,1.0,0,0,1,0.0,0.0,1.0,1,1
301227,9.0,0,1,0,0.0,9.0,0.0,1,1
301264,3.0,0,1,0,0.0,3.0,0.0,1,1
301291,14.0,0,1,0,0.0,14.0,0.0,1,1
301326,14.0,1,1,0,12.0,2.0,0.0,2,1
301332,2.0,0,0,1,0.0,0.0,2.0,1,1
301353,15.0,0,1,0,0.0,15.0,0.0,1,1
301400,12.0,1,1,0,3.0,9.0,0.0,2,1
301438,8.0,1,0,0,8.0,0.0,0.0,1,1
301441,14.0,1,0,0,14.0,0.0,0.0,1,1
301604,17.0,1,1,1,2.0,9.0,6.0,3,1
301624,37.0,1,1,1,0.0,17.0,20.0,3,1
301636,9.0,0,0,1,0.0,0.0,9.0,1,1
301640,,0,0,1,,,,1,0
301663,11.0,0,1,0,0.0,11.0,0.0,1,1
301673,31.0,0,1,0,0.0,31.0,0.0,1,1
301706,10.0,0,1,1,0.0,4.0,6.0,2,1
301714,2.0,0,1,0,0.0,2.0,0.0,1,1
301719,,0,1,0,,,,1,0
301775,,1,0,0,,,,1,0
301776,16.0,0,1,0,0.0,16.0,0.0,1,1
301785,12.0,1,1,1,4.0,4.0,4.0,3,1
301839,10.0,0,1,1,0.0,10.0,0.0,2,1
301847,46.0,0,1,1,0.0,41.0,5.0,2,1
301868,,0,0,1,,,,1,0
301891,87.0,1,1,0,18.0,69.0,0.0,2,1
301946,23.0,0,1,0,0.0,23.0,0.0,1,1
301948,1.0,0,0,1,0.0,0.0,1.0,1,1
301959,14.0,0,1,1,0.0,14.0,0.0,2,1
301972,6.0,0,0,1,0.0,0.0,6.0,1,1
301976,6.0,0,0,1,0.0,0.0,6.0,1,1
302024,1.0,0,1,0,0.0,1.0,0.0,1,1
302045,,0,1,0,,,,1,0
302048,198.0,1,1,1,66.0,77.0,55.0,3,1
302076,225.0,0,1,1,0.0,110.0,115.0,2,1
302092,9.0,0,0,1,0.0,0.0,9.0,1,1
302122,23.0,0,0,1,0.0,0.0,23.0,1,1
302132,6.0,0,1,1,0.0,0.0,6.0,2,1
302135,,0,1,0,,,,1,0
302141,2.0,0,0,1,0.0,0.0,2.0,1,1
302142,211.0,1,1,1,47.0,144.0,20.0,3,1
302146,11.0,0,0,1,0.0,0.0,11.0,1,1
302152,26.0,0,0,1,0.0,0.0,26.0,1,1
302154,6.0,0,0,1,0.0,0.0,6.0,1,1
302184,2.0,0,0,1,0.0,0.0,2.0,1,1
302198,,1,0,0,,,,1,0
302219,,0,1,0,,,,1,0
302239,7.0,1,0,0,7.0,0.0,0.0,1,1
302293,2.0,0,0,1,0.0,0.0,2.0,1,1
302348,11.0,0,1,0,0.0,11.0,0.0,1,1
302356,157.0,0,1,1,0.0,29.0,128.0,2,1
302364,13.0,0,0,1,0.0,0.0,13.0,1,1
302405,1.0,0,1,0,0.0,1.0,0.0,1,1
302406,5.0,1,0,1,0.0,0.0,5.0,2,1
302415,5.0,0,1,0,0.0,5.0,0.0,1,1
