EID,TYPECODE项目ID,DJDATE中标日期,IFHOME项目地是否企业登记地
517289,5132731,Mar-15,0
517289,4103997,Apr-14,0
517289,4102760,Apr-14,1
517289,3969710,Jan-14,1
517289,4375048,Jul-14,1
517289,5508819,Jul-15,1
517289,4526179,Sep-14,1
517289,4249032,Jun-14,0
517289,4593755,Sep-14,1
517289,4209048,Apr-14,1
517289,4832680,Dec-14,1
517289,4357531,Jul-14,1
517289,4918654,Jan-15,0
517289,4102250,Apr-14,0
517289,4104724,Apr-14,1
517289,5592036,Jul-15,1
517289,4309511,Jul-14,1
517289,4330301,Jul-14,0
517289,5002740,Feb-15,1
517289,3976429,Jan-14,1
517289,4532140,Sep-14,1
517289,4679365,Oct-14,1
517289,5511047,Jul-15,0
517289,4198392,May-14,1
517289,4886560,Dec-14,1
517289,4303142,Jul-14,1
517289,4307855,Jul-14,1
517289,4374248,Jul-14,1
517289,4943609,Jan-15,1
517289,4502119,Sep-14,1
517289,3983066,Jan-14,1
517289,3998290,Jan-14,1
517289,4102917,Apr-14,0
517289,4466871,Aug-14,1
517289,4563167,Sep-14,1
517289,4556077,Sep-14,0
517289,4196987,May-14,1
517289,4279262,Jun-14,1
517289,4847067,Dec-14,1
517289,4020449,Feb-14,1
517289,4104710,Apr-14,1
517289,4280627,Jun-14,1
517289,5091087,Mar-15,1
517289,5200172,Apr-15,1
517289,4592401,Sep-14,1
517289,4651686,Oct-14,1
517289,4773730,Nov-14,1
517289,4210797,May-14,1
517289,5636403,Jul-15,1
517289,4747773,Nov-14,1
517289,4928930,Jan-15,1
517289,4101510,Apr-14,1
517289,4126278,Apr-14,0
517289,5505502,Jul-15,1
517289,5223259,Apr-15,0
517289,4429013,Aug-14,1
517289,4570763,Sep-14,1
517289,4316355,Jul-14,0
517289,5183643,Apr-15,1
517289,4205663,Apr-14,0
517289,5362510,Jun-15,1
517289,4026552,Feb-14,1
517289,4205696,Apr-14,0
517289,4239595,Jun-14,1
517289,4205417,Apr-14,1
517289,4125824,Apr-14,0
517289,4597361,Sep-14,1
517289,4872687,Dec-14,0
517289,4462193,Aug-14,0
517289,5305916,May-15,1
517289,4106518,Apr-14,1
517289,5511651,Jul-15,0
517289,5198016,Apr-15,1
517289,4201149,May-14,1
517289,5359619,Jun-15,0
517289,4387287,Jul-14,1
517289,3967311,Jan-14,1
517289,4107232,Apr-14,1
517289,5188391,Apr-15,1
517289,4106147,Apr-14,1
517289,4198974,May-14,1
517289,4261794,Jun-14,1
517289,4260834,Jun-14,1
517289,4010277,Feb-14,1
517289,4239584,Jun-14,0
517289,5214116,Apr-15,1
517289,4820298,Dec-14,1
517289,4151205,May-14,1
517289,4869359,Dec-14,1
517289,5548891,Jul-15,1
517289,4126170,Apr-14,0
517289,4198720,May-14,1
517289,4008744,Feb-14,1
517289,4240874,Jun-14,1
517289,4340967,Jul-14,1
517289,4356462,Jul-14,1
517289,4466867,Aug-14,1
517289,4465818,Aug-14,0
517289,3994706,Jan-14,1
517289,5582084,Jul-15,0
517289,4205615,Apr-14,1
517289,4198271,May-14,1
517289,4248736,Jun-14,1
517289,3972909,Jan-14,1
517289,4205412,Apr-14,1
517289,4261812,Jun-14,1
517289,4104398,Apr-14,1
517289,4125897,Apr-14,1
517289,5014678,Feb-15,1
517289,5270869,May-15,1
517289,4345636,Jul-14,1
517289,4424272,Aug-14,1
517289,4747614,Nov-14,1
517289,4198266,May-14,0
517289,4249004,Jun-14,1
517289,4102943,Apr-14,1
517289,4142818,May-14,1
517289,4197622,May-14,1
517289,4327081,Jul-14,1
517289,4345640,Jul-14,1
517289,4601816,Sep-14,1
517289,4938136,Jan-15,0
517289,4260949,Jun-14,1
517289,4131692,Apr-14,0
517289,5453642,Jun-15,1
517289,4107398,Apr-14,0
517289,4206094,Apr-14,0
517289,4143986,May-14,1
517289,4836867,Dec-14,1
517289,5086055,Mar-15,1
517289,5096966,Mar-15,1
517289,4102535,Apr-14,1
517289,4104995,Apr-14,1
517289,4107387,Apr-14,1
517289,4761450,Nov-14,1
517289,4356601,Jul-14,1
517289,5084901,Mar-15,1
517289,5157070,Apr-15,1
517289,4557800,Sep-14,0
517289,4866205,Dec-14,0
517289,4915478,Jan-15,1
517289,4240529,Jun-14,1
517289,5125605,Mar-15,1
517289,4000782,Jan-14,1
517289,4199361,May-14,1
517289,4916145,Jan-15,0
517289,4784870,Nov-14,1
517289,4331318,Jul-14,1
517289,4017019,Feb-14,1
517289,4028074,Feb-14,1
517289,4279616,Jun-14,1
517289,5611599,Jul-15,1
517289,5665928,Aug-15,0
517289,5418969,Jun-15,0
517289,4103020,Apr-14,1
517289,4248739,Jun-14,1
517289,4240835,Jun-14,1
517289,4592304,Sep-14,0
517289,4601461,Oct-14,1
517289,4103646,Apr-14,0
517289,4106655,Apr-14,1
517289,4205809,Apr-14,1
517289,4505727,Sep-14,1
517289,5119926,Mar-15,1
517289,5060612,Mar-15,1
517289,4576423,Sep-14,1
517289,4588259,Sep-14,1
517289,5413679,Jun-15,0
517289,5552223,Jul-15,1
517289,4777812,Nov-14,1
517289,4366554,Jul-14,1
517289,4841452,Dec-14,1
517289,4849839,Dec-14,1
517289,5658975,Aug-15,0
517289,4208963,Apr-14,1
517289,4106809,Apr-14,1
517289,3970349,Jan-14,1
517289,4106682,Apr-14,1
517289,4198382,May-14,1
517289,4107460,Apr-14,1
517289,4240518,Jun-14,1
517289,4321478,Jul-14,1
517289,4887539,Dec-14,1
517289,4893626,Dec-14,1
517289,3972975,Jan-14,1
517289,3994868,Jan-14,1
517289,3047615,Oct-13,1
517289,3090476,Oct-13,1
517289,2983613,Sep-13,1
517289,4785325,Nov-14,1
517289,4196994,May-14,1
517289,4548518,Sep-14,1
517289,3238415,Dec-13,1
517289,3242186,Dec-13,1
517289,4794753,Dec-14,1
517289,4817803,Dec-14,1
517289,4348157,Jul-14,1
517289,4919863,Jan-15,1
517289,5134124,Mar-15,1
517289,5170745,Apr-15,0
517289,4607217,Oct-14,1
517289,3994889,Jan-14,1
517289,4107417,Apr-14,1
517289,4199606,May-14,0
517289,4198753,May-14,0
517289,5191857,Apr-15,0
517289,4584097,Sep-14,1
519324,3123904,Nov-13,0
519324,5521114,Jul-15,0
519324,3215103,Dec-13,0
519324,4963667,Jan-15,0
519324,4165948,May-14,0
519324,3036946,Oct-13,1
519324,3017222,Sep-13,0
519324,3147703,Nov-13,1
519324,3074309,Oct-13,1
519324,3045385,Oct-13,0
519324,4240145,Jun-14,1
519324,5382216,Jun-15,1
519324,4819032,Dec-14,0
519324,5321342,May-15,0
519324,4466766,Aug-14,1
519324,4353374,Jul-14,0
519324,4134262,Apr-14,0
519324,5013052,Feb-15,0
519324,5764932,Aug-15,1
519324,4087142,Apr-14,1
519324,5617131,Jul-15,0
519324,5774698,Aug-15,1
519324,4784234,Nov-14,1
519324,4003659,Jan-14,0
519324,4106854,Apr-14,1
519324,4977230,Feb-15,0
519324,5727680,Aug-15,0
519324,5311190,May-15,1
519324,4684200,Oct-14,1
519324,4107823,Apr-14,1
525138,3215430,Dec-13,1
525504,4929398,Jan-15,1
3300,5740154,Aug-15,0
14321,4461396,Aug-14,1
17197,5203037,Apr-15,1
17607,4543315,Sep-14,1
21271,5091162,Mar-15,1
22055,5642614,Jul-15,1
28242,4312643,Jul-14,1
28242,4631821,Oct-14,1
28610,4748058,Nov-14,0
29810,5395138,Jun-15,1
32826,4320030,Jul-14,0
32826,4507826,Sep-14,1
34070,5137252,Mar-15,0
34070,5653319,Aug-15,0
34070,4638397,Sep-14,0
34070,4632829,Oct-14,0
36814,3208201,Dec-13,0
36814,3011290,Sep-13,0
36814,3039515,Oct-13,1
36814,3102603,Nov-13,1
36814,3238155,Dec-13,0
36814,2998052,Sep-13,0
36814,5104603,Mar-15,1
36814,5124544,Mar-15,1
36814,3986631,Jan-14,1
36814,4651406,Oct-14,0
36814,4122346,Apr-14,1
36814,5645592,Jul-15,0
39623,4891699,Dec-14,0
39896,4481340,Aug-14,0
42336,3225359,Dec-13,1
42336,4994189,Feb-15,0
42336,4496128,Aug-14,1
43217,3221254,Dec-13,1
51194,5069773,Mar-15,1
51194,4384486,Jul-14,1
51194,4396863,Jul-14,1
51194,5413099,Jun-15,1
51194,5569657,Jul-15,1
55428,4061996,Mar-14,0
55428,5443882,Jun-15,0
55428,5232605,Apr-15,0
55428,5399523,Jun-15,0
57218,5407999,Jun-15,1
57218,5361277,Jun-15,1
57305,4551692,Sep-14,1
57305,4154094,May-14,0
61595,3042354,Oct-13,0
61595,5199977,Apr-15,0
61595,4642449,Oct-14,0
61595,4515144,Sep-14,0
61595,4122807,Apr-14,0
61595,4730574,Nov-14,0
64452,4303516,Jul-14,1
64452,3973894,Jan-14,1
64452,5453424,Jun-15,1
64452,5225101,Apr-15,1
64452,5360008,Jun-15,1
64452,5166877,Apr-15,1
64452,4224101,Jun-14,1
64452,4463956,Aug-14,1
64452,5384964,Jun-15,1
64452,4298503,Jun-14,1
64452,5468207,Jun-15,1
64452,5489700,Jun-15,1
64452,4509027,Sep-14,1
66325,5246713,Apr-15,1
66742,4760366,Nov-14,1
67825,4542714,Sep-14,1
68678,3984558,Jan-14,1
71374,3092726,Oct-13,0
71374,2977392,Sep-13,0
71374,3228062,Dec-13,0
71374,3008091,Sep-13,1
71374,3154487,Nov-13,0
71374,3212964,Dec-13,0
71374,3222692,Dec-13,0
71374,3221217,Dec-13,1
71374,3050025,Oct-13,1
71374,4560379,Sep-14,1
71374,4334334,Jul-14,0
71374,5468414,Jun-15,0
71374,5044413,Mar-15,1
71374,4326534,Jul-14,0
71374,5466339,Jun-15,0
71374,4764109,Nov-14,0
71374,4726184,Nov-14,1
71374,4812311,Dec-14,1
71374,5521983,Jul-15,1
71374,4052183,Mar-14,1
71374,4777108,Nov-14,0
71374,4111472,Apr-14,1
71374,5548279,Jul-15,0
71374,4791291,Dec-14,0
71374,4044558,Mar-14,0
71374,4963816,Jan-15,0
71374,5379001,Jun-15,0
71374,5518362,Jul-15,0
71374,4801468,Dec-14,0
71374,4927624,Jan-15,0
71374,5421379,Jun-15,0
71374,4456270,Aug-14,1
71374,4651073,Oct-14,0
71374,4824183,Dec-14,1
71374,4087816,Apr-14,0
71374,5500987,Jul-15,0
71374,4267516,Jun-14,0
71374,4406379,Jul-14,0
71374,5645158,Jul-15,0
71374,5639855,Jul-15,0
71374,5697908,Aug-15,1
71374,3986603,Jan-14,0
71374,4803807,Dec-14,1
71374,5763474,Aug-15,0
71374,4003069,Jan-14,0
71374,4340676,Jul-14,1
71374,4429708,Aug-14,0
71428,3190003,Dec-13,0
71428,4916111,Jan-15,0
71428,3177408,Dec-13,1
71428,2996872,Sep-13,0
71428,3966112,Jan-14,0
71428,3064672,Oct-13,0
71428,3092085,Oct-13,0
71428,2981155,Sep-13,0
71428,3066885,Oct-13,0
71428,2981317,Sep-13,0
71428,3118756,Nov-13,0
71428,2971778,Sep-13,1
71428,2995072,Sep-13,0
71428,5757473,Aug-15,0
71428,3172720,Dec-13,0
71428,3972041,Jan-14,0
71428,5013747,Feb-15,0
71428,4546621,Sep-14,0
71428,3984602,Jan-14,0
71428,5536507,Jul-15,0
71428,4220387,Jun-14,0
71428,4999389,Feb-15,0
71428,4367506,Jul-14,0
71428,3984761,Jan-14,0
71428,4775738,Nov-14,0
71428,4473606,Aug-14,0
71428,4619533,Oct-14,0
71428,5300180,May-15,0
71428,4590451,Sep-14,0
71428,4962881,Jan-15,0
71428,4808421,Dec-14,0
71428,5619005,Jul-15,0
71428,4914730,Jan-15,0
71428,4445422,Aug-14,0
71428,4158022,May-14,0
71428,4445522,Aug-14,0
71428,5601170,Jul-15,0
71428,4402136,Jul-14,0
71428,5092911,Mar-15,0
71428,4199837,May-14,0
71428,4583912,Sep-14,0
71428,4420796,Aug-14,0
71428,4352496,Jul-14,0
71428,4170172,May-14,0
71428,4020538,Feb-14,0
71428,5480930,Jun-15,0
71428,4028128,Feb-14,0
71428,4390235,Jul-14,0
71428,4021037,Feb-14,0
73492,4862427,Dec-14,0
73492,4647619,Oct-14,0
73808,5242030,Apr-15,1
73808,5732170,Aug-15,0
74686,3996933,Jan-14,0
80117,5090612,Mar-15,1
80951,4612133,Oct-14,0
80951,4969049,Jan-15,1
80951,4236277,Jun-14,0
80951,5108085,Mar-15,1
93854,3996640,Jan-14,1
106440,3058566,Oct-13,0
106440,3168758,Dec-13,1
106440,4230581,Jun-14,0
106440,4844896,Dec-14,0
106440,4394508,Jul-14,0
106440,4364603,Jul-14,1
106440,4122881,Apr-14,1
106440,5049985,Mar-15,1
106440,4739875,Nov-14,0
106440,5454620,Jun-15,1
106440,4218168,Jun-14,0
106440,4303873,Jul-14,1
106440,4030610,Feb-14,0
108335,5463655,Jun-15,1
108335,4051177,Mar-14,0
108335,4208873,Apr-14,1
108335,4009315,Feb-14,0
108335,3184779,Dec-13,1
108335,5634636,Jul-15,1
108335,5764381,Aug-15,1
108335,5503314,Jul-15,0
108525,3991789,Jan-14,0
108525,3988083,Jan-14,0
108525,5672628,Aug-15,0
112039,5011661,Feb-15,0
112039,4959013,Jan-15,0
119739,5604145,Jul-15,1
125158,5487955,Jun-15,1
135365,4933346,Jan-15,1
136319,5774781,Aug-15,1
137701,5492855,Jul-15,1
141473,3131588,Nov-13,1
143345,4546467,Sep-14,1
143345,4546380,Sep-14,1
145485,5026960,Feb-15,0
149867,5074593,Mar-15,1
150834,3239152,Dec-13,1
151027,5465347,Jun-15,1
151027,4958104,Jan-15,1
154053,3241200,Dec-13,0
154053,3059563,Oct-13,0
154053,2996551,Sep-13,0
154053,2996659,Sep-13,0
154053,5547043,Jul-15,0
154053,5769417,Aug-15,0
154053,5201403,Apr-15,0
154053,4119725,Apr-14,0
154053,3978621,Jan-14,0
156595,3233895,Dec-13,1
156595,5639154,Jul-15,0
156595,4537801,Sep-14,1
156595,3983117,Jan-14,1
161319,4850880,Dec-14,0
163640,4004236,Jan-14,1
163640,4293932,Jun-14,1
163640,4911146,Jan-15,1
163640,4971750,Jan-15,0
164678,3181892,Dec-13,1
164678,3153788,Nov-13,1
164678,2975343,Sep-13,1
164678,3160924,Nov-13,1
164678,3181283,Dec-13,1
164678,3020879,Sep-13,1
164678,5774781,Aug-15,1
164678,5008672,Feb-15,1
164678,5012706,Feb-15,1
164678,4388427,Jul-14,1
164678,4246044,Jun-14,1
164678,4267544,Jun-14,1
164678,4371958,Jul-14,1
164678,5651834,Aug-15,1
164678,5651934,Aug-15,1
164678,4062208,Mar-14,1
164678,4933346,Jan-15,1
164678,5534416,Jul-15,1
164678,5489238,Jun-15,1
164678,4870344,Dec-14,1
164678,5312135,May-15,1
164767,4203477,May-14,0
164767,4396630,Jul-14,0
169015,4853746,Dec-14,1
169015,5286620,May-15,1
169015,4463697,Aug-14,1
169015,4737224,Nov-14,1
169015,5169401,Apr-15,1
169380,4930956,Jan-15,0
172355,4257721,Jun-14,0
172355,5225229,Apr-15,0
174638,4478380,Aug-14,0
174638,5279369,May-15,0
176213,4870792,Dec-14,1
176213,4160070,May-14,1
179007,3029023,Sep-13,1
179007,5403048,Jun-15,1
182636,5757526,Aug-15,1
184656,4584484,Sep-14,1
185915,3040401,Oct-13,1
185915,2984146,Sep-13,1
186059,4288843,Jun-14,1
186059,5687191,Aug-15,0
190129,5750539,Aug-15,1
197108,3086178,Oct-13,0
197108,4483043,Aug-14,0
200209,4754759,Nov-14,0
211713,5669931,Aug-15,1
212888,4522008,Sep-14,1
213227,2973108,Sep-13,0
213227,4571175,Sep-14,0
213227,5494402,Jul-15,0
213227,5384251,Jun-15,0
213435,5603449,Jul-15,1
213435,3977759,Jan-14,1
213435,5366713,Jun-15,1
213435,5534879,Jul-15,1
213435,4599744,Sep-14,1
213435,4178790,May-14,1
213435,4590417,Sep-14,1
213435,5607470,Jul-15,1
213435,5725085,Aug-15,1
213435,4730632,Nov-14,1
213449,3186936,Dec-13,1
216450,3221319,Dec-13,1
216450,3004991,Sep-13,1
216450,4408521,Jul-14,1
216450,3980065,Jan-14,1
216450,3973847,Jan-14,1
216450,5011596,Feb-15,1
218551,5044466,Mar-15,0
220179,4763893,Nov-14,1
227492,4648607,Oct-14,1
227620,4756013,Nov-14,0
229895,5627992,Jul-15,1
238607,4941852,Jan-15,0
238607,4837710,Dec-14,0
238607,4837408,Dec-14,0
243024,5029982,Feb-15,1
245496,4654859,Oct-14,1
252922,4288467,Jun-14,1
257599,5523999,Jul-15,0
258784,4139817,May-14,1
258784,5785868,Aug-15,1
258784,5020887,Feb-15,1
260901,3037890,Oct-13,1
260901,4538011,Sep-14,0
263600,5078782,Mar-15,1
263725,4753090,Nov-14,1
264205,3005380,Sep-13,1
267915,3048881,Oct-13,0
267915,3065292,Oct-13,0
270240,4189007,May-14,1
277257,4791605,Dec-14,1
278143,4449113,Aug-14,0
278143,5393378,Jun-15,0
278143,5393378,Jun-15,0
278143,4449113,Aug-14,0
283017,3129092,Nov-13,0
295376,4821307,Dec-14,1
295376,4554167,Sep-14,1
298038,5469001,Jun-15,1
298038,5439782,Jun-15,1
298038,4743136,Nov-14,0
298038,5192783,Apr-15,0
298038,4962919,Jan-15,1
301622,5573908,Jul-15,1
301622,4611003,Oct-14,1
301622,4836111,Dec-14,0
308099,4917949,Jan-15,0
309286,4905328,Jan-15,0
309286,4775776,Nov-14,0
309286,4775132,Nov-14,0
309548,5246031,Apr-15,1
309548,4635527,Oct-14,1
311198,4611797,Oct-14,0
313980,4214775,May-14,1
314255,4837443,Dec-14,1
315555,4944623,Jan-15,1
318875,4784220,Nov-14,1
322440,5720860,Aug-15,1
322440,5720852,Aug-15,1
324390,3124002,Nov-13,1
326692,5263216,May-15,1
326692,4197663,May-14,1
329706,5790646,Aug-15,0
334941,4720646,Nov-14,0
334941,3037866,Oct-13,0
334941,3090393,Oct-13,0
334941,5040137,Mar-15,0
334941,3119374,Nov-13,0
334941,3008135,Sep-13,0
334941,3075556,Oct-13,0
334941,3207898,Dec-13,0
334941,3143986,Nov-13,0
334941,3106576,Nov-13,0
334941,3238178,Dec-13,0
334941,5498571,Jul-15,0
334941,3026984,Sep-13,0
334941,5005683,Feb-15,0
334941,3026930,Sep-13,0
334941,2998783,Sep-13,0
334941,5040111,Mar-15,0
334941,5306721,May-15,0
334941,3227176,Dec-13,0
334941,5344226,May-15,0
334941,3079872,Oct-13,0
334941,3062289,Oct-13,0
334941,3180808,Dec-13,1
334941,5782737,Aug-15,0
334941,3079929,Oct-13,0
334941,3070022,Oct-13,0
334941,3189827,Dec-13,0
334941,2990968,Sep-13,0
334941,4944440,Jan-15,0
334941,5344543,May-15,0
334941,5337844,May-15,0
334941,5149408,Apr-15,0
334941,5020692,Feb-15,0
334941,4863299,Dec-14,0
334941,4816850,Dec-14,0
334941,4115491,Apr-14,0
334941,4370726,Jul-14,1
334941,5448868,Jun-15,0
334941,4837606,Dec-14,0
334941,4574789,Sep-14,0
334941,4220089,Jun-14,0
334941,5595988,Jul-15,0
334941,4008608,Jan-14,0
334941,4640251,Oct-14,1
334941,4302964,Jul-14,0
334941,4714604,Nov-14,0
334941,4931780,Jan-15,0
334941,5174922,Apr-15,0
334941,5535698,Jul-15,0
334941,5462346,Jun-15,0
334941,5345304,May-15,0
334941,4930400,Jan-15,0
334941,5425522,Jun-15,0
334941,5775009,Aug-15,0
334941,4654867,Oct-14,0
334941,4366354,Jul-14,0
334941,4825862,Dec-14,0
334941,5082914,Mar-15,0
334941,4506769,Sep-14,0
334941,4951916,Jan-15,0
334941,4548690,Sep-14,0
334941,4843239,Dec-14,0
334941,4607060,Oct-14,0
334941,4911811,Jan-15,0
334941,4887908,Dec-14,0
334941,4000611,Jan-14,0
334941,5355748,May-15,0
334941,4741019,Nov-14,0
334941,4787067,Nov-14,1
334941,5771856,Aug-15,0
334941,4829270,Dec-14,0
334941,4496157,Aug-14,1
334941,5597723,Jul-15,1
334941,4707919,Nov-14,0
334941,4803735,Dec-14,0
334941,4168699,May-14,0
334941,4630835,Oct-14,0
334941,4321380,Jul-14,0
334941,4004422,Jan-14,0
334941,4876815,Dec-14,0
334941,5255377,May-15,0
334941,4758085,Nov-14,0
334941,4572070,Sep-14,0
334941,4383241,Jul-14,0
334941,5319736,May-15,0
334941,4133577,Apr-14,0
334941,5588397,Jul-15,0
334941,4176250,May-14,0
334941,4806918,Dec-14,0
334941,4793662,Dec-14,1
334941,5295691,May-15,0
334941,4996294,Feb-15,0
334941,4502737,Sep-14,0
334941,5699257,Aug-15,0
334941,4813831,Dec-14,0
334941,5670523,Aug-15,0
334941,5482781,Jun-15,0
334941,5469187,Jun-15,0
334941,4901568,Jan-15,0
334941,4600063,Oct-14,0
334941,3225527,Dec-13,1
334941,4942663,Jan-15,0
334941,5218776,Apr-15,0
334941,5582410,Jul-15,0
334941,5515845,Jul-15,0
335891,3031213,Sep-13,0
335891,3036447,Oct-13,0
337334,3200829,Dec-13,0
337334,4796901,Dec-14,1
337334,4038387,Mar-14,1
337334,4791416,Dec-14,0
340350,3098131,Nov-13,1
340350,4988140,Feb-15,1
346861,4941572,Jan-15,0
346861,5041469,Mar-15,0
346861,4769157,Nov-14,1
350227,5327001,May-15,1
350227,4150677,May-14,1
351471,5651706,Aug-15,1
351471,4962633,Jan-15,1
351471,5598627,Jul-15,1
353218,5063571,Mar-15,1
353223,4384011,Jul-14,1
355042,5245596,Apr-15,1
355042,5440076,Jun-15,1
368982,3073886,Oct-13,0
368982,4515211,Sep-14,0
368982,4428497,Aug-14,1
368982,4133085,Apr-14,1
368982,5463391,Jun-15,0
368982,4452004,Aug-14,1
368982,4212685,May-14,1
368982,4005230,Jan-14,1
368982,4005229,Jan-14,1
368982,4260044,Jun-14,1
368982,5194560,Apr-15,1
368982,4423463,Aug-14,1
368982,4667834,Oct-14,1
368982,4298865,Jun-14,1
368982,4334402,Jul-14,1
368982,4301255,Jul-14,1
368982,4412707,Aug-14,0
368982,4847251,Dec-14,1
368982,4004244,Jan-14,1
368982,4330345,Jul-14,1
368982,4537591,Sep-14,1
368982,4399130,Jul-14,1
368982,4691375,Nov-14,1
371849,4787982,Nov-14,0
371849,5563948,Jul-15,0
373247,5246634,Apr-15,1
375049,5492855,Jul-15,1
376255,3196341,Dec-13,1
376255,4828708,Dec-14,1
376255,4528377,Sep-14,1
376255,4672511,Oct-14,1
376255,5652645,Aug-15,1
376255,3196143,Dec-13,1
377925,3235975,Dec-13,0
377925,3993586,Jan-14,0
377925,4070030,Mar-14,0
377925,4101374,Apr-14,1
377925,5603160,Jul-15,0
379093,2972605,Sep-13,1
379093,5631269,Jul-15,1
379093,4929326,Jan-15,1
379093,5596911,Jul-15,1
379093,5221382,Apr-15,1
379093,4113169,Apr-14,1
379093,4822509,Dec-14,1
379093,4522901,Sep-14,1
384304,3978422,Jan-14,0
389033,3148596,Nov-13,1
389033,4120457,Apr-14,1
389033,4218555,Jun-14,1
394514,4111735,Apr-14,1
399237,4894634,Dec-14,0
399237,5448169,Jun-15,0
403893,4929398,Jan-15,1
403893,4705164,Nov-14,1
407853,4486254,Aug-14,0
411628,5016629,Feb-15,1
415880,3207474,Dec-13,1
415880,4075863,Mar-14,1
415880,4528133,Sep-14,1
415880,5241517,Apr-15,1
416865,4804716,Dec-14,0
417233,4220353,Jun-14,1
421071,3024010,Sep-13,0
421071,4148798,May-14,0
421265,4200997,May-14,1
421424,5100137,Mar-15,1
421424,4153598,May-14,1
421424,5425478,Jun-15,0
421424,4640228,Oct-14,1
421424,3979097,Jan-14,1
421424,4779615,Nov-14,1
421448,4149988,May-14,1
425371,3020816,Sep-13,1
427227,5507438,Jul-15,0
437588,4688968,Nov-14,1
437588,5130226,Mar-15,1
437715,3237911,Dec-13,1
443191,5492855,Jul-15,1
452711,4980544,Feb-15,0
455309,4311650,Jul-14,1
455309,4816736,Dec-14,1
455309,4899919,Jan-15,1
455309,4443516,Aug-14,1
455309,5126954,Mar-15,1
455309,4959373,Jan-15,1
455309,5745024,Aug-15,1
455309,5738562,Aug-15,1
458643,5190516,Apr-15,0
461360,3046824,Oct-13,1
461360,4597052,Sep-14,1
461360,4676798,Oct-14,1
461360,5563248,Jul-15,1
461360,4133163,Apr-14,1
461360,4538853,Sep-14,0
461360,4229801,Jun-14,1
463024,5295607,May-15,1
464133,5602655,Jul-15,1
465822,4365420,Jul-14,0
466935,5528316,Jul-15,1
471405,4260592,Jun-14,1
471405,4260593,Jun-14,1
471405,4260591,Jun-14,1
472393,3199779,Dec-13,1
472393,4877689,Dec-14,1
472393,5175575,Apr-15,1
472393,4334085,Jul-14,1
472393,5155285,Apr-15,1
477677,4242006,Jun-14,0
480800,3004546,Sep-13,1
480800,3004546,Sep-13,1
481100,4589519,Sep-14,1
481100,4641354,Oct-14,1
483054,4590156,Sep-14,0
483054,5623504,Jul-15,0
483054,4590156,Sep-14,0
483054,5623504,Jul-15,0
486634,5293965,May-15,1
486634,5495677,Jul-15,1
488083,5484771,Jun-15,0
488607,3078717,Oct-13,1
494771,3107480,Nov-13,1
494771,3989685,Jan-14,1
494771,3103930,Nov-13,0
494771,4812208,Dec-14,1
494771,3995043,Jan-14,1
494771,4213139,May-14,1
494771,4758246,Nov-14,1
494771,4406785,Jul-14,1
494771,4360245,Jul-14,1
494771,5538742,Jul-15,1
494771,5538744,Jul-15,1
494771,4892683,Dec-14,1
494771,4023869,Feb-14,1
494771,5273789,May-15,1
494771,5106392,Mar-15,1
495162,4899150,Jan-15,0
495162,4940128,Jan-15,0
495162,4810339,Dec-14,1
495162,4895002,Dec-14,1
495162,4538452,Sep-14,1
495162,4097721,Apr-14,1
495162,4655534,Oct-14,0
499787,4376219,Jul-14,1
501986,3239152,Dec-13,1
502944,3037975,Oct-13,1
502944,4289890,Jun-14,1
502944,2992704,Sep-13,1
502944,4603166,Oct-14,1
502944,4297652,Jun-14,1
502944,4339846,Jul-14,1
502944,4339838,Jul-14,1
502944,4339843,Jul-14,1
502944,4339851,Jul-14,1
502944,4339786,Jul-14,1
502944,4073578,Mar-14,1
503358,4391936,Jul-14,1
507770,5727325,Aug-15,0
507770,4172063,May-14,0
507770,4494028,Aug-14,0
507770,4494029,Aug-14,0
510308,5492855,Jul-15,1
510308,3964974,Jan-14,1
510985,4210829,May-14,1
510985,5471906,Jun-15,1
510985,4912763,Jan-15,0
510985,4198228,May-14,1
510985,5549245,Jul-15,1
510985,4199335,May-14,1
510985,5678292,Aug-15,1
510985,4199007,May-14,1
510985,5214593,Apr-15,1
516293,4929398,Jan-15,1
516293,5644658,Jul-15,1
516293,5019449,Feb-15,1
516734,5179671,Apr-15,1
516734,5617634,Jul-15,1
516734,4015551,Feb-14,1
516734,5738437,Aug-15,1
518275,5319814,May-15,1
522832,3177765,Dec-13,0
522832,5632921,Jul-15,0
5,3043993,Oct-13,1
5,3179032,Dec-13,1
5,3021080,Sep-13,1
5,3008091,Sep-13,1
5,3244329,Dec-13,1
5,3221319,Dec-13,1
5,3087834,Oct-13,1
5,4496955,Aug-14,1
5,4081116,Apr-14,1
5,5284496,May-15,1
5,4700156,Nov-14,1
5,4343625,Jul-14,1
5,5555845,Jul-15,1
5,5781251,Aug-15,1
5,4098817,Apr-14,1
5,4856736,Dec-14,1
5,5234812,Apr-15,1
5,4264523,Jun-14,1
5,4544950,Sep-14,1
5,4758928,Nov-14,1
5,5375958,Jun-15,1
5,4175080,May-14,1
535,5394642,Jun-15,0
6357,5338509,May-15,1
10208,3070520,Oct-13,1
10399,4830006,Dec-14,1
10828,4962893,Jan-15,1
10828,4965196,Jan-15,1
10828,4971202,Jan-15,1
10828,5440061,Jun-15,1
10828,4940681,Jan-15,1
10828,4951081,Jan-15,1
10828,5110902,Mar-15,1
10828,5427541,Jun-15,1
10828,5595168,Jul-15,1
